Date,Commodity,Average_Price,Unit,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,Season,is_festival,indian_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation
2023-05-23,Tomato_Big,45.0,kg,6575.0,22.0,1.5,7.9,1015.5,3.8,130.95,155.0,Spring,0,55.0,False,False,True,False,7.41
2023-05-24,Tomato_Big,45.0,kg,2625.0,21.9,0.0,8.4,1014.1,13.7,130.9,155.0,Spring,0,56.67,False,False,True,False,7.41
2023-05-25,Tomato_Big,45.0,kg,1250.0,18.4,6.6,6.5,1013.2,28.7,130.51,155.0,Spring,0,56.67,False,False,True,False,7.41
2023-05-26,Tomato_Big,45.0,kg,18125.0,20.0,0.0,8.4,1013.4,9.8,130.73,155.0,Spring,0,55.0,False,False,True,False,7.41
2023-05-27,Tomato_Big,45.0,kg,5000.0,19.7,17.8,9.8,1013.0,6.1,130.84,155.0,Spring,0,55.0,False,False,True,False,7.41
2023-05-28,Tomato_Big,45.0,kg,2800.0,20.4,9.9,7.2,1015.3,3.2,130.84,155.0,Spring,0,45.0,False,False,True,False,7.41
2023-05-29,Tomato_Big,45.0,kg,9000.0,22.6,0.0,6.4,1017.0,1.7,130.84,155.0,Spring,0,55.0,False,False,True,False,7.41
2023-05-30,Tomato_Big,38.75,kg,5975.0,23.75,0.0,7.9,1015.95,0.85,130.77,155.0,Spring,0,55.0,False,False,True,False,7.41
2023-05-31,Tomato_Big,32.5,kg,2950.0,24.9,0.0,9.4,1014.9,0.0,130.7,155.0,Spring,0,46.67,False,False,True,False,7.41
2023-06-01,Tomato_Big,27.5,kg,10325.0,24.8,0.0,10.1,1012.5,0.0,130.69,155.0,Monsoon,0,46.67,False,True,False,False,6.83
2023-06-02,Tomato_Big,27.5,kg,1425.0,24.6,0.0,9.2,1012.1,0.0,130.26,155.0,Monsoon,0,45.0,False,True,False,False,6.83
2023-06-03,Tomato_Big,27.5,kg,0.0,24.2,0.0,8.8,1013.6,0.4,130.55,155.0,Monsoon,0,35.0,False,True,False,False,6.83
2023-06-04,Tomato_Big,27.67,kg,4150.0,24.4,0.0,7.8,1013.6,0.0,130.55,155.0,Monsoon,0,35.0,False,True,False,False,6.83
2023-06-05,Tomato_Big,27.5,kg,14950.0,24.0,0.0,7.7,1013.2,0.0,130.55,155.0,Monsoon,0,36.67,False,True,False,False,6.83
2023-06-06,Tomato_Big,25.0,kg,0.0,23.6,0.0,7.7,1012.2,0.8,130.33,155.0,Monsoon,0,46.67,False,True,False,False,6.83
2023-06-07,Tomato_Big,22.5,kg,6200.0,24.4,0.0,8.6,1012.3,2.5,130.68,155.0,Monsoon,0,46.67,False,True,False,False,6.83
2023-06-08,Tomato_Big,30.63,kg,6425.0,24.53,0.0,9.2,1011.0,2.18,130.59,155.0,Monsoon,0,46.67,False,True,False,False,6.83
2023-06-09,Tomato_Big,38.75,kg,6650.0,24.65,0.0,9.8,1009.7,1.85,130.49,155.0,Monsoon,0,66.67,False,True,False,False,6.83
2023-06-10,Tomato_Big,46.88,kg,6875.0,24.78,0.0,10.4,1008.4,1.53,130.4,155.0,Monsoon,0,56.67,False,True,False,False,6.83
2023-06-11,Tomato_Big,55.0,kg,7100.0,24.9,0.0,11.0,1007.1,1.2,130.3,155.0,Monsoon,0,55.0,False,True,False,False,6.83
2023-06-12,Tomato_Big,55.0,kg,7450.0,23.4,29.5,8.6,1006.8,3.0,130.3,155.0,Monsoon,0,55.0,False,True,False,False,6.83
2023-06-13,Tomato_Big,35.0,kg,2500.0,23.2,15.0,8.6,1005.7,9.1,130.33,155.0,Monsoon,0,45.0,False,True,False,False,6.83
2023-06-14,Tomato_Big,35.0,kg,1875.0,22.1,52.6,8.5,1004.5,22.0,130.27,155.0,Monsoon,0,45.0,False,True,False,False,6.83
2023-06-15,Tomato_Big,35.0,kg,2000.0,23.5,28.4,7.7,1005.65,11.85,130.07,155.0,Monsoon,0,46.67,False,True,False,False,6.83
2023-06-16,Tomato_Big,35.0,kg,2125.0,24.9,4.2,6.9,1006.8,1.7,129.87,155.0,Monsoon,0,56.67,False,True,False,False,6.83
2023-06-17,Tomato_Big,34.53,kg,1416.67,24.6,8.8,7.93,1007.67,2.17,129.65,155.0,Monsoon,0,53.75,False,True,False,False,6.83
2023-06-18,Tomato_Big,34.07,kg,708.33,24.3,13.4,8.97,1008.53,2.63,129.42,155.0,Monsoon,0,45.0,False,True,False,False,6.83
2023-06-19,Tomato_Big,33.6,kg,0.0,24.0,18.0,10.0,1009.4,3.1,129.2,155.0,Monsoon,0,45.0,False,True,False,False,6.83
2023-06-20,Tomato_Big,40.0,kg,1750.0,24.4,10.9,9.2,1009.8,5.2,129.58,155.0,Monsoon,0,40.0,False,True,False,False,6.83
2023-06-21,Tomato_Big,39.0,kg,2250.0,25.4,4.2,8.9,1010.0,3.2,129.81,155.0,Monsoon,0,40.0,False,True,False,False,6.83
2023-06-22,Tomato_Big,37.5,kg,5125.0,24.9,3.3,9.6,1010.8,6.0,129.62,155.0,Monsoon,0,42.5,False,True,False,False,6.83
2023-06-23,Tomato_Big,45.0,kg,0.0,25.1,12.5,9.2,1010.3,11.5,129.56,155.0,Monsoon,0,55.0,False,True,False,False,6.83
2023-06-24,Tomato_Big,45.0,kg,5600.0,24.2,15.0,9.8,1009.7,23.7,128.8,155.0,Monsoon,0,68.66772954924875,False,True,False,False,6.83
2023-06-25,Tomato_Big,45.0,kg,375.0,24.5,17.8,8.4,1010.6,20.3,128.8,155.0,Monsoon,0,45.0,False,True,False,False,6.83
2023-06-26,Tomato_Big,45.0,kg,6150.0,24.2,0.3,8.0,1009.5,8.2,128.8,155.0,Monsoon,0,68.66772954924875,False,True,False,False,6.83
2023-06-27,Tomato_Big,45.0,kg,0.0,22.8,15.5,7.5,1008.8,16.7,129.65,155.0,Monsoon,0,68.66772954924875,False,True,False,False,6.83
2023-06-28,Tomato_Big,50.0,kg,3175.0,23.8,2.8,10.2,1011.6,29.7,129.71,155.0,Monsoon,0,68.66772954924875,False,True,False,False,6.83
2023-06-29,Tomato_Big,65.0,kg,0.0,23.2,2.3,7.8,1010.8,23.0,129.75,155.0,Monsoon,0,68.66772954924875,False,True,False,False,6.83
2023-06-30,Tomato_Big,55.0,kg,0.0,22.2,8.1,7.4,1010.5,27.0,129.58,155.0,Monsoon,0,68.66772954924875,False,True,False,False,6.83
2023-07-01,Tomato_Big,55.0,kg,0.0,22.5,4.3,7.7,1010.2,30.3,128.82,155.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-02,Tomato_Big,55.0,kg,0.0,23.6,0.0,7.4,1009.8,10.9,128.82,155.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-03,Tomato_Big,65.0,kg,0.0,23.3,10.4,6.6,1009.6,20.2,128.82,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-04,Tomato_Big,75.0,kg,0.0,22.1,38.9,5.5,1009.2,28.3,129.4,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-05,Tomato_Big,84.0,kg,0.0,23.0,26.7,5.4,1010.1,9.1,129.71,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-06,Tomato_Big,85.0,kg,0.0,24.4,0.0,7.8,1010.0,21.2,129.93,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-07,Tomato_Big,95.0,kg,0.0,24.4,3.3,9.7,1011.9,22.2,130.48,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-08,Tomato_Big,95.0,kg,1050.0,24.0,0.5,9.4,1013.2,10.3,129.85,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-09,Tomato_Big,95.0,kg,0.0,24.5,0.3,8.2,1011.8,10.6,129.85,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-10,Tomato_Big,95.0,kg,0.0,24.2,0.0,9.8,1010.1,7.5,129.85,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-11,Tomato_Big,95.0,kg,0.0,24.3,36.1,5.2,1010.7,11.1,130.64,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-12,Tomato_Big,85.0,kg,0.0,23.8,1.8,6.3,1010.0,29.1,130.53,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-13,Tomato_Big,95.0,kg,1600.0,22.8,21.1,5.7,1009.8,29.6,128.85,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-14,Tomato_Big,75.0,kg,0.0,22.3,9.3,4.1,1010.6,25.8,130.92,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-15,Tomato_Big,75.0,kg,0.0,24.0,31.5,6.2,1011.4,26.5,129.56,150.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-16,Tomato_Big,75.0,kg,0.0,23.4,1.0,8.0,1009.3,32.4,129.56,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-17,Tomato_Big,85.0,kg,0.0,22.5,15.0,5.4,1008.3,30.1,129.56,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-18,Tomato_Big,86.0,kg,0.0,22.9,66.3,3.2,1010.1,16.8,129.7,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-19,Tomato_Big,85.0,kg,0.0,24.4,2.8,5.2,1010.4,12.6,129.79,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-20,Tomato_Big,85.0,kg,0.0,24.8,2.8,6.0,1009.5,2.1,129.89,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-21,Tomato_Big,85.0,kg,0.0,23.7,9.7,7.7,1009.3,21.2,129.78,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-22,Tomato_Big,86.67,kg,0.0,24.0,3.0,6.2,1014.2,17.4,129.58,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-23,Tomato_Big,85.0,kg,0.0,23.5,2.5,6.3,1014.3,37.6,129.58,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-24,Tomato_Big,96.67,kg,0.0,23.1,2.3,6.1,1012.1,17.0,129.58,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-25,Tomato_Big,110.0,kg,0.0,22.3,21.1,5.9,1012.9,18.8,129.38,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-26,Tomato_Big,100.0,kg,0.0,23.4,6.6,5.5,1013.0,4.4,129.38,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-27,Tomato_Big,93.33,kg,0.0,23.4,6.4,6.3,1011.7,18.5,129.73,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-28,Tomato_Big,106.67,kg,0.0,23.3,11.2,6.8,1008.6,24.4,129.59,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-29,Tomato_Big,106.0,kg,0.0,22.9,14.5,6.8,1007.6,17.7,129.5,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-30,Tomato_Big,105.0,kg,0.0,22.9,11.9,5.7,1007.7,19.4,129.5,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-07-31,Tomato_Big,130.0,kg,0.0,24.6,0.0,5.5,1006.7,12.6,129.5,146.0,Monsoon,0,68.66772954924875,False,True,False,False,7.44
2023-08-01,Tomato_Big,130.0,kg,0.0,24.2,1.0,7.1,1005.6,10.7,130.17,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-02,Tomato_Big,146.0,kg,0.0,24.7,17.8,7.3,1007.1,0.8,130.13,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-03,Tomato_Big,170.0,kg,0.0,24.2,2.0,7.9,1007.1,17.4,130.79,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-04,Tomato_Big,170.0,kg,875.0,24.1,0.0,7.9,1009.2,50.0,130.76,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-05,Tomato_Big,170.0,kg,0.0,23.4,2.0,7.5,1009.6,32.5,130.08,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-06,Tomato_Big,168.33,kg,0.0,22.1,18.5,5.5,1006.7,8.2,130.08,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-07,Tomato_Big,160.0,kg,0.0,22.4,14.2,4.5,1003.9,42.8,130.08,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-08,Tomato_Big,170.0,kg,0.0,22.7,64.0,5.7,1006.3,50.5,130.74,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-09,Tomato_Big,170.0,kg,0.0,23.3,6.4,5.3,1009.8,4.0,130.9,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-10,Tomato_Big,170.0,kg,0.0,24.2,0.0,8.1,1012.0,16.0,131.0,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-11,Tomato_Big,150.0,kg,0.0,23.8,2.3,6.5,1010.6,28.9,130.98,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-12,Tomato_Big,140.0,kg,0.0,22.5,49.8,4.7,1009.1,60.9,131.52,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-13,Tomato_Big,140.0,kg,0.0,20.4,38.6,5.2,1009.0,68.2,131.52,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-14,Tomato_Big,170.0,kg,0.0,21.3,11.0,2.8,1013.2,2.2,131.52,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-15,Tomato_Big,150.0,kg,0.0,23.8,0.0,7.9,1012.4,7.0,131.24,153.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-16,Tomato_Big,145.0,kg,0.0,24.0,4.4,5.6,1011.8,3.9,131.87,167.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-17,Tomato_Big,137.5,kg,0.0,24.8,0.0,6.7,1011.9,8.1,131.6,167.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-18,Tomato_Big,142.5,kg,0.0,24.3,7.1,6.8,1012.4,17.2,131.6,167.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-19,Tomato_Big,147.5,kg,0.0,24.8,0.3,9.5,1012.7,10.8,131.12,167.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-20,Tomato_Big,150.0,kg,2525.0,23.8,1.5,8.2,1012.7,31.3,131.12,167.0,Monsoon,0,68.66772954924875,False,True,False,False,7.52
2023-08-21,Tomato_Big,125.0,kg,0.0,21.0,41.9,6.6,1009.8,11.5,131.12,167.0,Monsoon,0,155.0,False,True,False,False,7.52
2023-08-22,Tomato_Big,120.0,kg,3000.0,21.9,7.1,5.6,1010.4,20.4,131.32,167.0,Monsoon,0,150.0,False,True,False,False,7.52
2023-08-23,Tomato_Big,110.0,kg,2525.0,20.9,35.3,2.6,1008.8,21.8,131.18,167.0,Monsoon,0,140.0,False,True,False,False,7.52
2023-08-24,Tomato_Big,100.0,kg,5000.0,22.2,69.0,5.3,1007.6,56.2,130.8,167.0,Monsoon,0,150.0,False,True,False,False,7.52
2023-08-25,Tomato_Big,85.0,kg,0.0,21.2,19.1,6.9,1006.7,24.9,130.48,167.0,Monsoon,0,105.0,False,True,False,False,7.52
2023-08-26,Tomato_Big,85.0,kg,0.0,22.4,13.7,6.5,1007.5,97.8,130.78,167.0,Monsoon,0,105.0,False,True,False,False,7.52
2023-08-27,Tomato_Big,75.0,kg,2250.0,23.5,0.5,6.7,1006.7,11.3,130.78,167.0,Monsoon,0,95.0,False,True,False,False,7.52
2023-08-28,Tomato_Big,75.0,kg,0.0,23.8,0.0,8.9,1008.4,3.7,130.78,167.0,Monsoon,0,85.0,False,True,False,False,7.52
2023-08-29,Tomato_Big,75.0,kg,0.0,23.4,1.5,9.5,1011.1,8.5,130.65,167.0,Monsoon,0,75.0,False,True,False,False,7.52
2023-08-30,Tomato_Big,75.0,kg,0.0,24.4,1.0,7.3,1013.3,4.7,130.79,167.0,Monsoon,0,75.0,False,True,False,False,7.52
2023-08-31,Tomato_Big,85.0,kg,2500.0,23.8,0.0,7.4,1014.2,9.0,130.86,167.0,Monsoon,0,105.0,False,True,False,False,7.52
2023-09-01,Tomato_Big,95.0,kg,7600.0,24.3,0.0,7.7,1013.2,4.5,130.74,170.0,Monsoon,0,106.67,False,True,False,False,8.19
2023-09-02,Tomato_Big,95.0,kg,24350.0,25.0,0.0,8.0,1012.6,4.3,131.42,170.0,Monsoon,0,95.0,False,True,False,False,8.19
2023-09-03,Tomato_Big,75.0,kg,7300.0,24.3,3.6,9.2,1011.3,8.5,131.42,170.0,Monsoon,0,80.0,False,True,False,False,8.19
2023-09-04,Tomato_Big,65.0,kg,19000.0,24.2,0.0,8.6,1012.1,2.3,131.42,170.0,Monsoon,0,75.0,False,True,False,False,8.19
2023-09-05,Tomato_Big,60.0,kg,7500.0,24.0,0.0,5.0,1013.4,0.3,130.83,170.0,Monsoon,0,60.0,False,True,False,False,8.19
2023-09-06,Tomato_Big,55.0,kg,4750.0,24.6,0.0,6.6,1014.3,0.2,131.52,170.0,Monsoon,0,55.0,False,True,False,False,8.19
2023-09-07,Tomato_Big,50.0,kg,7375.0,23.8,31.6,5.85,1013.95,5.45,131.5,170.0,Monsoon,0,60.0,False,True,False,False,8.19
2023-09-08,Tomato_Big,45.0,kg,10000.0,23.0,63.2,5.1,1013.6,10.7,131.47,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-09,Tomato_Big,45.0,kg,5000.0,23.35,32.5,6.25,1012.5,11.0,131.3,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-10,Tomato_Big,45.0,kg,0.0,23.7,1.8,7.4,1011.4,11.3,131.12,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-11,Tomato_Big,51.67,kg,2000.0,23.87,7.73,7.03,1010.97,10.53,131.12,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-12,Tomato_Big,58.33,kg,4000.0,24.03,13.67,6.67,1010.53,9.77,131.12,170.0,Monsoon,0,50.0,False,True,False,False,8.19
2023-09-13,Tomato_Big,65.0,kg,6000.0,24.2,19.6,6.3,1010.1,9.0,131.12,170.0,Monsoon,0,42.5,False,True,False,False,8.19
2023-09-14,Tomato_Big,65.0,kg,0.0,24.3,2.3,8.8,1013.2,3.4,131.18,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-15,Tomato_Big,65.0,kg,5031.25,24.28,1.73,8.33,1013.38,3.65,131.14,170.0,Monsoon,0,46.0,False,True,False,False,8.19
2023-09-16,Tomato_Big,65.0,kg,10062.5,24.25,1.15,7.85,1013.55,3.9,131.1,170.0,Monsoon,0,55.0,False,True,False,False,8.19
2023-09-17,Tomato_Big,65.0,kg,15093.75,24.23,0.58,7.38,1013.73,4.15,131.06,170.0,Monsoon,0,55.0,False,True,False,False,8.19
2023-09-18,Tomato_Big,65.0,kg,20125.0,24.2,0.0,6.9,1013.9,4.4,131.02,170.0,Monsoon,0,50.75,False,True,False,False,8.19
2023-09-19,Tomato_Big,75.0,kg,13950.0,23.0,7.1,6.4,1014.8,10.3,131.53,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-20,Tomato_Big,50.0,kg,12250.0,23.7,0.3,8.2,1015.0,3.2,131.51,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-21,Tomato_Big,50.0,kg,43375.0,23.0,0.0,8.7,1014.3,21.7,131.66,170.0,Monsoon,0,45.0,False,True,False,False,8.19
2023-09-22,Tomato_Big,49.81,kg,43187.5,22.84,0.13,8.66,1014.5,20.88,131.66,170.0,Monsoon,0,40.0,False,True,False,False,8.19
2023-09-23,Tomato_Big,49.62,kg,43000.0,22.68,0.27,8.62,1014.7,20.05,131.66,170.0,Monsoon,0,39.0,False,True,False,False,8.19
2023-09-24,Tomato_Big,49.42,kg,42812.5,22.52,0.4,8.58,1014.9,19.23,131.66,170.0,Monsoon,0,40.0,False,True,False,False,8.19
2023-09-25,Tomato_Big,49.23,kg,42625.0,22.35,0.54,8.55,1015.1,18.41,131.66,170.0,Monsoon,1,32.5,False,True,False,False,8.19
2023-09-26,Tomato_Big,49.04,kg,42437.5,22.19,0.67,8.51,1015.3,17.58,131.66,170.0,Monsoon,1,40.0,False,True,False,False,8.19
2023-09-27,Tomato_Big,48.85,kg,42250.0,22.03,0.81,8.47,1015.5,16.76,131.66,170.0,Monsoon,1,40.0,False,True,False,False,8.19
2023-09-28,Tomato_Big,48.65,kg,42062.5,21.87,0.94,8.43,1015.7,15.94,131.65,170.0,Monsoon,1,45.0,False,True,False,False,8.19
2023-09-29,Tomato_Big,48.46,kg,41875.0,21.71,1.08,8.39,1015.9,15.12,131.65,170.0,Monsoon,1,43.75,False,True,False,False,8.19
2023-09-30,Tomato_Big,48.27,kg,41687.5,21.55,1.21,8.35,1016.1,14.29,131.65,170.0,Monsoon,1,44.0,False,True,False,False,8.19
2023-10-01,Tomato_Big,48.08,kg,41500.0,21.38,1.35,8.32,1016.3,13.47,131.65,170.0,Autumn,1,45.0,True,False,False,False,7.5
2023-10-02,Tomato_Big,47.88,kg,41312.5,21.22,1.48,8.28,1016.5,12.65,131.65,170.0,Autumn,1,45.0,True,False,False,False,7.5
2023-10-03,Tomato_Big,47.69,kg,41125.0,21.06,1.62,8.24,1016.7,11.82,131.65,170.0,Autumn,1,43.2,True,False,False,False,7.5
2023-10-04,Tomato_Big,47.5,kg,40937.5,20.9,1.75,8.2,1016.9,11.0,131.65,170.0,Autumn,1,45.0,True,False,False,False,7.5
2023-10-05,Tomato_Big,47.31,kg,40750.0,20.74,1.88,8.16,1017.1,10.18,131.65,170.0,Autumn,1,40.0,True,False,False,False,7.5
2023-10-06,Tomato_Big,47.12,kg,40562.5,20.58,2.02,8.12,1017.3,9.35,131.65,170.0,Autumn,1,42.0,True,False,False,False,7.5
2023-10-07,Tomato_Big,46.92,kg,40375.0,20.42,2.15,8.08,1017.5,8.53,131.65,170.0,Autumn,1,42.5,True,False,False,False,7.5
2023-10-08,Tomato_Big,46.73,kg,40187.5,20.25,2.29,8.05,1017.7,7.71,131.65,170.0,Autumn,1,42.33,True,False,False,False,7.5
2023-10-09,Tomato_Big,46.54,kg,40000.0,20.09,2.42,8.01,1017.9,6.88,131.65,170.0,Autumn,1,37.5,True,False,False,False,7.5
2023-10-10,Tomato_Big,46.35,kg,39812.5,19.93,2.56,7.97,1018.1,6.06,131.65,170.0,Autumn,1,35.0,True,False,False,False,7.5
2023-10-11,Tomato_Big,46.15,kg,39625.0,19.77,2.69,7.93,1018.3,5.24,131.64,170.0,Autumn,1,37.5,True,False,False,False,7.5
2023-10-12,Tomato_Big,45.96,kg,39437.5,19.61,2.83,7.89,1018.5,4.42,131.64,170.0,Autumn,1,32.5,True,False,False,False,7.5
2023-10-13,Tomato_Big,45.77,kg,39250.0,19.45,2.96,7.85,1018.7,3.59,131.64,170.0,Autumn,1,32.5,True,False,False,False,7.5
2023-10-14,Tomato_Big,45.58,kg,39062.5,19.28,3.1,7.82,1018.9,2.77,131.64,170.0,Autumn,1,33.33,True,False,False,False,7.5
2023-10-15,Tomato_Big,45.38,kg,38875.0,19.12,3.23,7.78,1019.1,1.95,131.64,170.0,Autumn,1,37.67,True,False,False,False,7.5
2023-10-16,Tomato_Big,45.19,kg,38687.5,18.96,3.37,7.74,1019.3,1.12,131.64,170.0,Autumn,1,34.0,True,False,False,False,7.5
2023-10-17,Tomato_Big,45.0,kg,38500.0,18.8,3.5,7.7,1019.5,0.3,131.64,170.0,Autumn,1,31.6,True,False,False,False,7.5
2023-10-18,Tomato_Big,45.0,kg,500.0,17.8,0.0,6.1,1019.8,0.8,131.42,170.0,Autumn,1,36.0,True,False,False,False,7.5
2023-10-19,Tomato_Big,45.0,kg,15000.0,17.6,0.0,6.2,1020.5,0.6,131.63,170.0,Autumn,1,35.0,True,False,False,False,7.5
2023-10-20,Tomato_Big,45.0,kg,0.0,17.7,0.0,6.4,1021.1,0.5,131.57,170.0,Autumn,1,33.67,True,False,False,False,7.5
2023-10-21,Tomato_Big,60.0,kg,7025.0,17.75,0.0,6.25,1021.85,0.35,131.36,170.0,Autumn,1,38.0,True,False,False,False,7.5
2023-10-22,Tomato_Big,75.0,kg,14050.0,17.8,0.0,6.1,1022.6,0.2,131.15,170.0,Autumn,1,45.0,True,False,False,False,7.5
2023-10-23,Tomato_Big,75.0,kg,5500.0,17.5,0.0,6.6,1021.4,0.0,131.15,170.0,Autumn,1,46.25,True,False,False,False,7.5
2023-10-24,Tomato_Big,75.0,kg,2525.0,17.9,0.0,7.2,1020.5,0.2,131.42,170.0,Autumn,1,50.0,True,False,False,False,7.5
2023-10-25,Tomato_Big,73.75,kg,3400.0,17.78,0.0,6.81,1020.86,0.18,131.44,169.25,Autumn,1,50.75,True,False,False,False,7.5
2023-10-26,Tomato_Big,72.5,kg,4275.0,17.65,0.0,6.43,1021.23,0.15,131.46,168.5,Autumn,1,45.0,True,False,False,False,7.5
2023-10-27,Tomato_Big,71.25,kg,5150.0,17.53,0.0,6.04,1021.59,0.13,131.48,167.75,Autumn,1,44.0,True,False,False,False,7.5
2023-10-28,Tomato_Big,70.0,kg,6025.0,17.4,0.0,5.65,1021.95,0.1,131.5,167.0,Autumn,1,45.0,True,False,False,False,7.5
2023-10-29,Tomato_Big,68.75,kg,6900.0,17.28,0.0,5.26,1022.31,0.08,131.51,166.25,Autumn,1,45.0,True,False,False,False,7.5
2023-10-30,Tomato_Big,67.5,kg,7775.0,17.15,0.0,4.88,1022.68,0.05,131.53,165.5,Autumn,1,48.0,True,False,False,False,7.5
2023-10-31,Tomato_Big,66.25,kg,8650.0,17.03,0.0,4.49,1023.04,0.02,131.55,164.75,Autumn,1,45.0,True,False,False,False,7.5
2023-11-01,Tomato_Big,65.0,kg,9525.0,16.9,0.0,4.1,1023.4,0.0,131.57,164.0,Autumn,1,45.0,True,False,False,False,5.38
2023-11-02,Tomato_Big,65.0,kg,4250.0,16.8,0.0,7.2,1021.2,0.0,131.64,164.0,Autumn,1,49.25,True,False,False,False,5.38
2023-11-03,Tomato_Big,65.0,kg,0.0,17.4,0.0,6.4,1018.6,0.4,131.37,164.0,Autumn,1,53.75,True,False,False,False,5.38
2023-11-04,Tomato_Big,65.0,kg,20000.0,16.5,0.0,6.8,1018.7,0.5,130.49,164.0,Autumn,1,45.0,True,False,False,False,5.38
2023-11-05,Tomato_Big,65.0,kg,12000.0,16.5,0.0,5.8,1020.4,2.1,130.49,164.0,Autumn,1,49.0,True,False,False,False,5.38
2023-11-06,Tomato_Big,65.0,kg,0.0,16.5,0.0,6.7,1021.9,0.7,130.49,164.0,Autumn,1,45.0,True,False,False,False,5.38
2023-11-07,Tomato_Big,65.0,kg,0.0,15.9,0.0,6.7,1020.8,0.3,131.56,164.0,Autumn,1,45.0,True,False,False,False,5.38
2023-11-08,Tomato_Big,65.0,kg,0.0,15.5,0.0,6.5,1019.7,0.0,131.51,164.0,Autumn,1,50.0,True,False,False,False,5.38
2023-11-09,Tomato_Big,65.0,kg,11000.0,15.2,0.0,5.3,1020.2,0.0,131.72,164.0,Autumn,1,55.0,True,False,False,False,5.38
2023-11-10,Tomato_Big,65.0,kg,0.0,15.5,0.0,7.0,1022.0,0.4,131.66,164.0,Autumn,1,45.0,True,False,False,False,5.38
