date,temperature_avg,temperature_min,temperature_max,precipitation,wind_speed,air_pressure,rainfall_mm,usd_to_npr
2022-09-09,21.8,19.4,27.6,9.9,6.0,1016.6,,
2022-09-10,21.9,18.6,28.4,14.5,4.7,1015.4,,
2022-09-11,21.9,19.2,29.6,5.3,5.6,1013.9,,
2022-09-12,22.7,18.8,29.2,0.3,7.1,1012.2,,
2022-09-13,21.5,19.6,26.9,5.1,6.4,1013.4,,
2022-09-14,21.4,18.1,27.5,9.4,6.9,1014.2,,
2022-09-15,21.5,19.0,26.1,20.1,4.7,1012.9,,
2022-09-16,21.5,19.4,26.6,3.3,7.4,1009.9,,
2022-09-17,21.3,19.0,25.0,7.6,5.3,1011.8,,
2022-09-18,22.7,19.6,28.6,0.0,5.7,1013.4,,
2022-09-19,22.0,19.1,30.0,0.3,6.5,1014.0,,
2022-09-20,22.6,18.9,29.6,0.3,6.2,1014.0,,
2022-09-21,22.9,20.2,30.1,0.3,8.5,1014.1,,
2022-09-22,23.0,19.2,29.2,6.6,7.3,1014.1,,
2022-09-23,22.8,19.4,29.2,16.3,6.7,1013.8,,
2022-09-24,22.7,19.0,28.3,6.8,5.9,1013.5,,
2022-09-25,22.1,19.2,29.8,20.8,7.6,1014.7,,
2022-09-26,21.9,19.2,26.3,5.8,5.0,1015.7,,
2022-09-27,21.8,18.1,29.1,0.0,7.5,1013.9,,
2022-09-28,22.0,17.8,26.6,1.4,6.8,1013.6,,
2022-09-29,22.3,18.6,27.6,0.7,7.2,1013.4,,
2022-09-30,22.1,17.8,26.6,12.6,5.9,1013.8,,
2022-10-01,22.4,18.6,28.6,0.0,7.5,1013.1,,
2022-10-02,22.6,18.6,30.8,0.0,5.8,1013.2,,
2022-10-03,22.5,17.2,30.9,34.0,7.6,1014.0,,
2022-10-04,20.2,19.0,23.6,16.8,4.1,1017.3,,
2022-10-05,19.7,18.2,22.0,53.2,7.6,1018.5,,
2022-10-06,17.9,17.4,19.1,47.8,4.1,1017.4,,
2022-10-07,19.5,16.9,27.6,9.4,4.0,1018.2,,
2022-10-08,20.7,17.6,28.1,1.3,6.8,1018.5,,
2022-10-09,21.3,16.1,28.3,0.0,6.5,1019.3,,
2022-10-10,20.4,18.2,26.2,0.0,6.2,1019.6,3.2,130.78775024414062
2022-10-11,19.5,15.8,24.9,0.3,4.1,1017.3,0.3,129.8968963623047
2022-10-12,20.5,16.6,27.2,6.0,6.1,1016.9,0.5,130.00308227539062
2022-10-13,20.5,17.0,27.6,0.5,7.1,1018.1,0.2,129.9246063232422
2022-10-14,20.2,15.1,27.1,0.5,6.8,1018.1,2.6,130.09585571289062
2022-10-15,20.3,15.8,27.4,0.0,6.0,1017.7,1.9,
2022-10-16,19.5,15.8,27.2,0.0,8.3,1020.3,0.1,
2022-10-17,18.8,13.6,26.3,0.0,6.4,1020.1,0.0,130.1177215576172
2022-10-18,17.7,11.6,25.1,0.0,6.2,1018.6,0.1,130.10536193847656
2022-10-19,17.4,11.6,24.1,0.0,6.9,1019.0,0.6,129.89027404785156
2022-10-20,17.6,12.1,24.6,0.0,5.6,1021.0,0.7,131.13705444335938
2022-10-21,18.1,11.9,25.4,0.0,5.8,1022.5,0.0,130.50982666015625
2022-10-22,17.6,12.1,25.3,0.0,7.0,1023.4,0.8,
2022-10-23,18.3,10.8,26.6,0.0,6.0,1022.4,0.4,
2022-10-24,18.4,11.4,26.8,0.0,6.5,1016.0,0.0,129.1392059326172
2022-10-25,17.7,12.0,25.0,0.0,7.2,1014.3,0.0,130.0094757080078
2022-10-26,17.4,11.1,24.6,0.0,6.8,1019.2,0.1,130.68222045898438
2022-10-27,17.2,12.6,24.3,0.0,7.0,1019.5,2.6,129.46913146972656
2022-10-28,17.2,12.1,24.1,0.0,5.8,1019.6,1.3,129.9817657470703
2022-10-29,17.3,12.6,24.6,0.0,5.3,1020.5,0.6,
2022-10-30,17.4,11.2,24.6,0.0,5.6,1020.6,0.0,
2022-10-31,17.2,11.1,25.1,0.0,5.4,1020.7,0.0,130.83135986328125
2022-11-01,16.9,11.6,24.2,0.0,5.6,1021.0,0.0,130.87747192382812
2022-11-02,16.4,11.4,24.1,0.0,5.1,1018.6,0.0,130.4618682861328
2022-11-03,16.3,9.6,24.4,0.0,4.8,1018.6,0.0,130.55751037597656
2022-11-04,16.6,10.4,24.2,0.0,5.0,1020.9,0.3,130.6712646484375
2022-11-05,16.9,10.6,24.1,0.0,5.7,1022.8,0.1,
2022-11-06,16.4,10.6,24.2,0.0,6.9,1022.6,1.6,
2022-11-07,16.3,11.2,23.6,0.0,6.8,1021.5,0.0,128.32830810546875
2022-11-08,16.4,12.1,21.6,0.0,4.8,1021.7,0.0,129.68569946289062
2022-11-09,16.8,11.4,23.4,0.0,5.2,1021.6,1.1,128.7771453857422
2022-11-10,16.2,11.0,23.4,0.0,6.3,1021.7,0.2,128.45095825195312
2022-11-11,15.3,10.2,22.9,0.0,5.9,1020.7,0.0,129.0600128173828
2022-11-12,14.5,9.6,23.0,0.0,6.9,1019.8,0.4,
2022-11-13,14.0,8.2,21.6,0.0,5.4,1019.5,0.0,
2022-11-14,14.4,8.6,21.4,0.0,6.0,1020.6,0.0,126.64834594726562
2022-11-15,14.4,8.6,21.6,0.0,5.7,1019.4,0.0,128.40284729003906
2022-11-16,14.7,9.8,21.6,0.0,6.0,1017.9,0.8,127.99000549316406
2022-11-17,13.9,9.1,20.2,0.0,5.3,1017.4,1.2,128.3803253173828
2022-11-18,14.4,9.4,21.2,0.0,6.1,1020.1,0.0,128.87606811523438
2022-11-19,14.6,8.5,22.6,0.0,4.8,1020.8,0.0,
2022-11-20,14.5,8.4,22.3,0.0,5.7,1019.0,0.0,
2022-11-21,14.1,7.8,21.6,0.0,5.8,1017.5,0.0,128.9384765625
2022-11-22,13.6,7.6,21.6,0.0,5.4,1017.5,0.0,129.2400665283203
2022-11-23,13.5,6.9,20.9,0.0,6.0,1017.8,0.0,129.00730895996094
2022-11-24,14.0,9.6,20.6,0.0,5.6,1018.8,0.0,129.31593322753906
2022-11-25,14.5,8.2,22.6,0.0,5.3,1020.9,0.0,129.01162719726562
2022-11-26,14.6,7.9,23.0,0.0,6.2,1018.0,0.0,
2022-11-27,14.3,8.4,21.6,0.0,6.0,1016.2,0.0,
2022-11-28,13.6,8.6,20.6,0.0,5.8,1017.7,0.0,128.91612243652344
2022-11-29,13.7,8.1,20.8,0.0,5.2,1019.7,0.0,129.095947265625
2022-11-30,13.7,8.2,21.1,0.0,4.8,1020.5,0.0,129.11392211914062
2022-12-01,12.9,6.9,20.6,0.0,5.4,1019.4,0.0,128.51414489746094
2022-12-02,13.1,7.2,21.6,0.0,5.7,1019.0,0.0,128.3358154296875
2022-12-03,12.8,6.8,20.6,0.0,6.1,1019.3,0.0,
2022-12-04,12.7,7.0,20.6,0.0,5.3,1019.4,0.0,
2022-12-05,12.6,6.6,20.6,0.0,5.1,1020.6,0.0,128.36061096191406
2022-12-06,12.4,6.8,20.6,0.0,5.7,1018.5,0.0,129.2096405029297
2022-12-07,12.2,6.6,19.6,0.0,6.7,1018.0,0.0,130.5340576171875
2022-12-08,12.4,6.6,20.6,0.0,5.0,1019.2,0.0,130.2432403564453
2022-12-09,12.3,6.8,20.6,0.0,5.6,1018.7,0.0,130.22311401367188
2022-12-10,12.2,6.1,19.6,0.0,5.2,1018.7,0.0,
2022-12-11,12.1,5.6,20.6,0.0,6.1,1018.1,0.0,
2022-12-12,12.0,5.2,20.6,0.0,5.6,1017.4,0.0,130.2299346923828
2022-12-13,11.8,5.4,21.6,0.0,5.6,1017.5,0.0,130.33612060546875
2022-12-14,11.3,5.4,18.6,0.0,6.3,1017.8,0.0,130.56582641601562
2022-12-15,12.3,7.2,18.3,0.0,6.4,1016.6,0.0,130.48304748535156
2022-12-16,12.6,8.0,18.6,0.0,5.3,1016.5,0.0,130.82472229003906
2022-12-17,12.4,7.3,19.6,0.8,5.7,1019.0,0.2,
2022-12-18,12.4,7.0,20.6,0.0,5.5,1019.6,0.0,
2022-12-19,11.9,6.9,19.6,0.0,6.1,1017.7,0.0,131.3260040283203
2022-12-20,11.6,6.6,19.6,0.0,6.7,1016.5,0.0,130.60044860839844
2022-12-21,11.7,6.6,19.6,0.0,5.2,1017.4,0.0,130.83358764648438
2022-12-22,11.0,7.0,18.6,0.0,5.4,1016.4,0.0,130.75465393066406
2022-12-23,10.8,4.8,18.6,0.0,5.0,1016.8,0.0,130.68740844726562
2022-12-24,10.7,5.2,18.6,0.0,5.5,1018.0,0.0,
2022-12-25,10.4,4.1,19.6,0.0,5.7,1018.4,0.0,
2022-12-26,10.7,5.6,17.6,0.0,6.2,1020.0,0.0,130.89654541015625
2022-12-27,9.9,4.0,18.6,0.0,6.2,1017.2,0.0,130.8731231689453
2022-12-28,9.1,3.0,17.6,0.0,6.7,1017.4,0.0,131.02357482910156
2022-12-29,9.0,3.6,15.8,0.0,5.1,1020.4,0.0,131.0189971923828
2022-12-30,9.0,3.9,16.6,0.0,5.1,1022.0,0.0,130.82012939453125
2022-12-31,8.9,3.6,15.6,0.0,5.5,1020.9,0.0,
2023-01-01,9.6,3.9,15.9,0.0,6.2,1022.4,0.2,
2023-01-02,9.7,5.6,17.1,0.0,5.4,1023.0,0.0,130.53590393066406
2023-01-03,9.7,3.8,16.6,0.0,4.8,1023.1,0.0,130.8606414794922
2023-01-04,8.8,4.6,17.1,0.0,6.3,1022.8,0.7,131.0754852294922
2023-01-05,9.1,3.2,17.6,0.0,6.0,1024.5,0.0,130.8909149169922
2023-01-06,9.6,2.6,18.6,0.0,6.3,1025.0,0.0,130.79022216796875
2023-01-07,10.3,2.6,20.6,0.0,6.5,1023.3,0.0,
2023-01-08,10.3,2.6,19.6,0.0,5.5,1022.2,0.0,
2023-01-09,10.6,3.2,19.6,0.0,5.1,1022.9,0.0,130.6701202392578
2023-01-10,10.9,4.2,19.6,0.0,6.3,1020.4,0.0,130.1795654296875
2023-01-11,10.4,4.4,18.6,0.0,6.8,1017.9,0.0,129.2992706298828
2023-01-12,10.4,3.4,19.1,0.0,7.1,1016.0,0.0,128.9485626220703
2023-01-13,10.4,4.0,17.6,0.0,7.3,1016.9,0.0,128.89466857910156
2023-01-14,10.5,3.4,18.8,0.0,8.5,1016.3,0.0,
2023-01-15,9.4,2.6,18.1,0.0,6.8,1014.8,0.0,
2023-01-16,9.0,3.6,15.8,0.0,6.4,1016.5,0.0,128.13937377929688
2023-01-17,9.1,4.6,15.6,0.0,5.6,1017.1,0.0,129.17074584960938
2023-01-18,8.8,4.0,15.6,0.0,6.5,1019.2,0.0,129.36073303222656
2023-01-19,8.2,2.9,14.8,0.0,5.3,1020.7,0.0,128.3594207763672
2023-01-20,9.5,3.1,17.7,0.0,5.8,1019.7,0.0,128.574462890625
2023-01-21,10.5,3.2,19.8,0.0,9.1,1019.0,0.0,
2023-01-22,10.8,2.6,19.1,0.0,8.1,1019.3,0.0,
2023-01-23,11.6,3.6,21.6,0.0,7.9,1018.5,0.0,128.26292419433594
2023-01-24,12.3,3.8,21.1,0.0,9.3,1019.6,0.0,128.68270874023438
2023-01-25,13.3,5.6,21.8,0.0,7.0,1019.4,0.0,129.09756469726562
2023-01-26,13.2,7.8,21.1,0.0,8.5,1019.0,0.0,129.02120971679688
2023-01-27,12.9,5.4,21.6,0.0,8.0,1018.6,0.0,129.00128173828125
2023-01-28,12.4,4.1,21.2,0.0,7.1,1017.2,0.0,
2023-01-29,12.5,5.4,20.6,0.0,6.4,1019.6,0.0,
2023-01-30,13.3,7.9,19.6,0.0,4.8,1022.1,0.0,128.92628479003906
2023-01-31,14.8,7.6,23.6,0.0,7.2,1018.7,0.0,128.74024963378906
2023-02-01,13.4,5.9,22.1,0.0,7.4,1017.4,0.0,129.62547302246094
2023-02-02,13.2,6.1,21.8,0.0,6.4,1018.2,0.0,129.5894775390625
2023-02-03,12.8,6.4,21.6,0.0,7.2,1018.4,0.0,129.90171813964844
2023-02-04,13.0,6.6,20.6,0.0,7.0,1015.8,0.0,
2023-02-05,12.7,6.6,20.1,0.0,7.9,1015.5,0.2,
2023-02-06,12.7,6.6,20.9,0.0,7.3,1015.2,1.0,130.57302856445312
2023-02-07,12.4,6.5,20.2,0.0,7.4,1013.6,0.1,130.67970275878906
2023-02-08,12.2,5.6,20.4,0.0,7.2,1015.7,0.0,130.687255859375
2023-02-09,12.3,6.9,19.8,0.0,6.4,1016.5,0.0,130.32583618164062
2023-02-10,13.1,6.6,21.0,0.0,8.5,1016.7,0.0,130.30828857421875
2023-02-11,13.7,6.4,22.1,0.0,8.7,1016.6,0.0,
2023-02-12,12.8,6.3,21.0,0.0,8.4,1015.5,0.0,
2023-02-13,11.7,5.4,19.8,0.0,8.5,1014.8,0.0,130.38449096679688
2023-02-14,12.7,5.6,20.4,0.0,7.2,1017.5,0.0,130.69410705566406
2023-02-15,14.9,9.1,22.1,0.0,8.1,1017.2,0.0,130.7747802734375
2023-02-16,16.2,11.6,22.6,0.0,6.7,1019.7,0.0,131.19140625
2023-02-17,15.3,8.6,22.6,0.0,7.3,1021.1,0.0,130.64938354492188
2023-02-18,15.5,9.6,22.6,0.0,6.8,1020.5,0.0,
2023-02-19,16.2,11.6,22.6,0.0,6.6,1019.5,0.0,
2023-02-20,15.4,8.9,23.8,0.0,8.2,1018.0,0.0,130.14878845214844
2023-02-21,15.8,9.8,24.0,0.0,7.2,1018.0,0.0,130.73768615722656
2023-02-22,16.0,9.0,24.7,0.0,8.9,1016.3,4.8,130.99293518066406
2023-02-23,15.8,9.1,25.1,0.0,8.8,1015.9,0.1,130.83522033691406
2023-02-24,15.3,9.6,24.6,0.0,9.9,1018.7,0.0,130.7313690185547
2023-02-25,15.1,9.6,22.6,0.0,10.1,1021.8,2.4,
2023-02-26,12.9,9.6,22.9,1.0,8.0,1023.6,5.1,
2023-02-27,13.7,6.8,21.2,2.5,6.8,1022.5,1.1,130.72315979003906
2023-02-28,14.9,8.5,23.1,0.0,7.1,1022.4,0.8,130.95318603515625
2023-03-01,15.9,9.5,24.4,0.0,6.8,1023.5,0.7,130.6326904296875
2023-03-02,16.3,10.6,23.5,0.8,7.8,1022.7,0.5,130.40316772460938
2023-03-03,16.8,11.6,23.6,0.0,7.9,1022.8,0.3,130.5618133544922
2023-03-04,17.4,12.6,23.6,0.3,8.9,1023.2,1.5,
2023-03-05,17.4,12.6,24.6,2.3,7.8,1021.7,0.6,
2023-03-06,17.1,11.6,23.6,0.0,8.1,1019.5,0.0,129.53060913085938
2023-03-07,16.9,10.0,26.2,0.0,6.8,1020.6,0.0,129.45068359375
2023-03-08,13.6,11.0,19.3,0.8,6.1,1023.4,7.0,128.89407348632812
2023-03-09,16.2,7.6,25.4,0.0,7.4,1021.7,1.7,129.66146850585938
2023-03-10,16.6,8.4,25.9,0.0,9.6,1020.8,0.4,129.58511352539062
2023-03-11,15.0,10.1,25.1,0.0,8.1,1021.3,3.9,
2023-03-12,16.8,8.1,25.9,0.0,10.4,1021.5,0.3,
2023-03-13,16.8,11.1,26.6,0.0,7.2,1019.5,7.1,128.98370361328125
2023-03-14,17.2,10.4,25.8,0.8,9.6,1016.6,6.4,129.88052368164062
2023-03-15,16.6,10.6,23.6,2.9,6.2,1015.8,2.9,130.29733276367188
2023-03-16,16.7,10.6,23.8,0.0,8.4,1017.2,0.4,130.95555114746094
2023-03-17,15.3,12.4,22.9,6.6,8.2,1018.4,1.6,130.76284790039062
2023-03-18,14.5,10.1,23.6,3.0,6.2,1017.3,4.7,
2023-03-19,14.9,10.2,21.4,0.0,10.2,1014.8,10.4,
2023-03-20,13.6,11.0,19.5,17.0,7.1,1013.3,9.3,128.71202087402344
2023-03-21,14.2,10.4,20.6,8.9,5.1,1013.5,20.5,130.58445739746094
2023-03-22,15.6,11.6,23.9,0.5,10.5,1013.3,0.5,130.5881805419922
2023-03-23,16.2,9.6,24.8,0.0,9.4,1012.7,1.9,130.63584899902344
2023-03-24,16.9,11.0,25.1,0.0,9.7,1015.5,1.8,129.8374786376953
2023-03-25,16.8,10.6,25.4,0.0,9.3,1017.8,0.0,
2023-03-26,17.8,9.6,27.2,0.0,8.1,1015.5,0.0,
2023-03-27,17.7,10.4,26.7,0.0,10.0,1013.9,0.0,130.45333862304688
2023-03-28,17.4,9.6,26.5,0.0,9.3,1015.1,0.4,130.1114959716797
2023-03-29,17.8,10.6,26.6,0.0,8.4,1016.8,1.9,129.78369140625
2023-03-30,17.9,10.8,26.4,0.0,9.2,1015.2,0.0,130.01602172851562
2023-03-31,14.0,11.4,24.0,7.6,8.5,1015.8,6.8,129.8910675048828
2023-04-01,13.1,9.4,21.9,5.3,7.6,1014.9,6.7,
2023-04-02,14.2,7.6,23.6,0.0,8.7,1012.1,4.2,
2023-04-03,16.2,9.6,22.6,0.3,6.9,1012.3,1.3,129.6827392578125
2023-04-04,17.0,10.4,26.6,1.0,9.3,1014.1,0.4,129.6827392578125
2023-04-05,17.9,9.6,27.1,0.5,7.2,1014.0,0.9,130.15968322753906
2023-04-06,18.7,10.8,28.6,0.0,7.4,1016.8,0.0,129.68505859375
2023-04-07,18.9,11.0,28.4,0.0,8.7,1019.1,0.0,129.39785766601562
2023-04-08,19.3,12.6,26.6,0.0,8.7,1021.1,0.1,
2023-04-09,20.1,12.6,27.6,0.0,8.7,1020.3,0.0,
2023-04-10,19.9,11.6,29.1,0.0,8.9,1018.1,0.0,128.36007690429688
2023-04-11,19.9,12.1,29.1,0.0,10.3,1017.7,0.0,129.40496826171875
2023-04-12,20.9,13.6,30.6,0.0,8.2,1017.5,0.0,129.49192810058594
2023-04-13,21.3,14.6,28.6,0.0,8.7,1016.2,0.0,129.83912658691406
2023-04-14,21.7,12.8,31.1,0.0,8.3,1016.9,0.0,129.83912658691406
2023-04-15,22.0,15.4,29.9,0.0,6.0,1017.7,0.0,
2023-04-16,22.0,15.6,31.1,0.0,7.3,1015.4,0.0,
2023-04-17,22.7,13.8,31.9,0.0,7.6,1015.8,0.0,129.41015625
2023-04-18,23.2,14.4,32.3,0.0,9.3,1016.9,0.0,129.4929962158203
2023-04-19,23.5,15.0,32.4,0.0,8.1,1012.7,0.0,129.74429321289062
2023-04-20,23.7,15.8,31.0,0.2,10.3,1009.9,0.3,130.24755859375
2023-04-21,19.7,15.0,28.5,0.3,8.6,1011.6,0.8,129.84054565429688
2023-04-22,20.4,11.6,29.6,0.0,9.3,1012.0,0.0,
2023-04-23,18.3,13.4,28.1,0.0,12.2,1013.7,2.2,
2023-04-24,14.3,12.2,17.6,5.4,7.1,1019.5,0.5,129.81027221679688
2023-04-25,15.9,10.6,26.6,0.5,6.3,1018.7,8.2,129.16067504882812
2023-04-26,18.8,11.1,27.8,0.0,8.7,1016.8,0.6,129.53323364257812
2023-04-27,19.4,12.6,26.9,0.0,7.8,1016.5,0.3,129.3631591796875
2023-04-28,20.8,13.2,28.8,0.0,10.2,1016.5,0.2,129.27590942382812
2023-04-29,18.2,14.6,27.0,31.5,6.7,1015.6,0.3,
2023-04-30,16.3,12.9,20.9,17.0,4.3,1015.4,2.0,
2023-05-01,15.6,14.0,17.7,5.8,4.7,1015.5,7.3,127.63577270507812
2023-05-02,15.5,12.6,18.7,6.7,3.8,1016.8,8.2,129.08251953125
2023-05-03,16.7,12.6,23.6,3.4,5.8,1017.3,8.4,129.25962829589844
2023-05-04,15.0,13.6,18.1,10.4,3.6,1017.0,8.8,129.2838897705078
2023-05-05,18.5,12.0,24.6,0.0,7.8,1013.8,0.1,129.3138885498047
2023-05-06,21.3,14.6,29.6,0.0,7.9,1012.3,0.3,
2023-05-07,21.7,15.6,27.6,2.1,9.0,1012.6,0.8,
2023-05-08,22.2,15.6,28.6,0.0,8.8,1013.2,0.0,129.13890075683594
2023-05-09,22.2,14.6,28.6,0.0,8.7,1013.3,0.1,129.2871856689453
2023-05-10,22.1,15.6,28.6,0.0,11.0,1013.0,0.6,129.85121154785156
2023-05-11,21.4,14.6,29.3,0.0,8.6,1016.0,0.0,129.7908172607422
2023-05-12,22.0,14.0,29.7,0.0,10.2,1016.4,0.0,129.76992797851562
2023-05-13,23.0,15.8,30.0,0.0,8.6,1015.6,0.0,
2023-05-14,21.2,15.6,30.5,0.0,8.4,1011.6,6.8,
2023-05-15,20.5,13.8,28.6,19.8,8.7,1011.1,6.3,129.53973388671875
2023-05-16,20.9,14.1,28.4,0.5,8.0,1012.4,3.9,130.20550537109375
2023-05-17,19.4,15.4,29.2,26.9,7.6,1014.1,6.1,129.95916748046875
2023-05-18,19.9,13.6,26.6,14.2,7.2,1015.9,6.0,130.28744506835938
2023-05-19,20.2,16.0,28.6,7.9,10.1,1013.9,1.6,130.51002502441406
2023-05-20,19.8,13.4,26.8,3.9,8.7,1013.2,1.1,
2023-05-21,21.4,14.5,28.5,3.0,8.7,1015.1,0.0,
2023-05-22,23.0,17.0,28.9,0.0,8.8,1016.0,2.1,130.3413848876953
2023-05-23,22.0,18.6,26.1,1.5,7.9,1015.5,3.8,130.95437622070312
2023-05-24,21.9,18.6,29.1,0.0,8.4,1014.1,13.7,130.89950561523438
2023-05-25,18.4,15.6,27.1,6.6,6.5,1013.2,28.7,130.50833129882812
2023-05-26,20.0,13.3,27.1,0.0,8.4,1013.4,9.8,130.72938537597656
2023-05-27,19.7,16.5,27.3,17.8,9.8,1013.0,6.1,
2023-05-28,20.4,15.2,25.9,9.9,7.2,1015.3,3.2,
2023-05-29,22.6,15.9,29.4,0.0,6.4,1017.0,1.7,130.8356475830078
2023-05-30,24.3,17.4,31.2,0.0,7.5,1016.9,0.1,130.5440673828125
2023-05-31,24.9,18.0,31.8,0.0,9.4,1014.9,0.0,130.7007598876953
2023-06-01,24.8,17.9,31.9,0.0,10.1,1012.5,0.0,130.68663024902344
2023-06-02,24.6,17.6,31.6,0.0,9.2,1012.1,0.0,130.25515747070312
2023-06-03,24.2,16.8,31.6,0.0,8.8,1013.6,0.4,
2023-06-04,24.4,17.2,31.6,0.0,7.8,1013.6,0.0,
2023-06-05,24.0,18.0,31.1,0.0,7.7,1013.2,0.0,130.55422973632812
2023-06-06,23.6,18.4,31.6,0.0,7.7,1012.2,0.8,130.32798767089844
2023-06-07,24.4,17.1,31.7,0.0,8.6,1012.3,2.5,130.68226623535156
2023-06-08,25.6,18.4,31.4,0.3,8.0,1011.7,5.7,130.37451171875
2023-06-09,26.1,19.6,31.9,0.0,9.8,1009.2,0.0,130.5061798095703
2023-06-10,25.4,20.6,32.9,0.0,12.3,1008.1,0.4,
2023-06-11,24.9,21.0,31.8,0.0,11.0,1007.1,1.2,
2023-06-12,23.4,18.4,29.3,29.5,8.6,1006.8,3.0,130.29771423339844
2023-06-13,23.2,19.2,30.4,15.0,8.6,1005.7,9.1,130.333740234375
2023-06-14,22.1,19.0,29.3,52.6,8.5,1004.5,22.0,130.27011108398438
2023-06-15,23.8,18.8,30.4,36.1,7.2,1005.9,10.8,129.8455810546875
2023-06-16,24.9,19.8,31.4,4.2,6.9,1006.8,1.7,129.8655242919922
2023-06-17,25.6,19.4,31.9,0.0,9.6,1008.9,6.1,
2023-06-18,24.4,20.6,31.4,9.4,9.9,1008.6,6.6,
2023-06-19,24.0,20.2,31.0,18.0,10.0,1009.4,3.1,129.20249938964844
2023-06-20,24.4,19.4,29.8,10.9,9.2,1009.8,5.2,129.5797119140625
2023-06-21,25.4,20.6,30.6,4.2,8.9,1010.0,3.2,129.81353759765625
2023-06-22,24.9,21.6,28.6,3.3,9.6,1010.8,6.0,129.61834716796875
2023-06-23,25.1,21.6,30.6,12.5,9.2,1010.3,11.5,129.55503845214844
2023-06-24,24.2,20.6,28.6,15.0,9.8,1009.7,23.7,
2023-06-25,24.5,22.6,27.6,17.8,8.4,1010.6,20.3,
2023-06-26,24.2,21.2,30.6,0.3,8.0,1009.5,8.2,128.79612731933594
2023-06-27,22.8,21.1,27.6,15.5,7.5,1008.8,16.7,129.64927673339844
2023-06-28,23.8,20.6,29.8,2.8,10.2,1011.6,29.7,129.70899963378906
2023-06-29,23.2,20.8,28.5,2.3,7.8,1010.8,23.0,129.75404357910156
2023-06-30,22.2,19.5,26.2,8.1,7.4,1010.5,27.0,129.5836181640625
2023-07-01,22.5,20.4,26.2,4.3,7.7,1010.2,30.3,
2023-07-02,23.6,20.8,29.1,0.0,7.4,1009.8,10.9,
2023-07-03,23.3,20.9,29.4,10.4,6.6,1009.6,20.2,128.822265625
2023-07-04,22.1,20.0,27.3,38.9,5.5,1009.2,28.3,129.40135192871094
2023-07-05,23.0,20.4,26.6,26.7,5.4,1010.1,9.1,129.7070770263672
2023-07-06,24.4,19.6,30.1,0.0,7.8,1010.0,21.2,129.92556762695312
2023-07-07,24.4,21.4,29.9,3.3,9.7,1011.9,22.2,130.47567749023438
2023-07-08,24.0,19.6,30.4,0.5,9.4,1013.2,10.3,
2023-07-09,24.5,19.8,31.4,0.3,8.2,1011.8,10.6,
2023-07-10,24.2,21.6,30.6,0.0,9.8,1010.1,7.5,129.84559631347656
2023-07-11,24.3,21.0,30.1,36.1,5.2,1010.7,11.1,130.6436004638672
2023-07-12,23.8,19.8,30.0,1.8,6.3,1010.0,29.1,130.52745056152344
2023-07-13,22.8,20.6,27.8,21.1,5.7,1009.8,29.6,128.85118103027344
2023-07-14,22.3,20.6,25.6,9.3,4.1,1010.6,25.8,130.91763305664062
2023-07-15,24.0,20.2,28.9,31.5,6.2,1011.4,26.5,
2023-07-16,23.4,21.2,29.4,1.0,8.0,1009.3,32.4,
2023-07-17,22.5,20.4,29.0,15.0,5.4,1008.3,30.1,129.5550537109375
2023-07-18,22.9,19.2,28.3,66.3,3.2,1010.1,16.8,129.69940185546875
2023-07-19,24.4,20.6,30.7,2.8,5.2,1010.4,12.6,129.7891387939453
2023-07-20,24.8,20.9,31.9,2.8,6.0,1009.5,2.1,129.8933868408203
2023-07-21,23.7,21.0,30.6,9.7,7.7,1009.3,21.2,129.7784881591797
2023-07-22,24.0,20.6,31.2,3.0,6.2,1014.2,17.4,
2023-07-23,23.5,20.6,30.1,2.5,6.3,1014.3,37.6,
2023-07-24,23.1,20.0,29.9,2.3,6.1,1012.1,17.0,129.58006286621094
2023-07-25,22.3,19.7,26.3,21.1,5.9,1012.9,18.8,129.3773193359375
2023-07-26,23.4,20.6,29.1,6.6,5.5,1013.0,4.4,129.3777313232422
2023-07-27,23.4,19.9,28.8,6.4,6.3,1011.7,18.5,129.7300262451172
2023-07-28,23.3,20.0,28.6,11.2,6.8,1008.6,24.4,129.58985900878906
2023-07-29,22.9,20.4,25.8,14.5,6.8,1007.6,17.7,
2023-07-30,22.9,19.6,27.6,11.9,5.7,1007.7,19.4,
2023-07-31,24.6,20.0,30.1,0.0,5.5,1006.7,12.6,129.50120544433594
2023-08-01,24.2,20.6,31.3,1.0,7.1,1005.6,10.7,130.16531372070312
2023-08-02,24.7,20.5,30.1,17.8,7.3,1007.1,0.8,130.13026428222656
2023-08-03,24.2,21.4,29.4,2.0,7.9,1007.1,17.4,130.78553771972656
2023-08-04,24.1,21.0,29.3,0.0,7.9,1009.2,50.0,130.76177978515625
2023-08-05,23.4,19.9,29.4,2.0,7.5,1009.6,32.5,
2023-08-06,22.1,19.9,25.0,18.5,5.5,1006.7,8.2,
2023-08-07,22.4,19.8,27.1,14.2,4.5,1003.9,42.8,130.08261108398438
2023-08-08,22.7,19.6,25.9,64.0,5.7,1006.3,50.5,130.7393798828125
2023-08-09,23.3,20.6,28.6,6.4,5.3,1009.8,4.0,130.89794921875
2023-08-10,24.2,20.1,29.6,0.0,8.1,1012.0,16.0,131.00051879882812
2023-08-11,23.8,20.8,30.2,2.3,6.5,1010.6,28.9,130.9756317138672
2023-08-12,22.5,20.8,26.6,49.8,4.7,1009.1,60.9,
