Date,commodity_x,average_price,unit,supply_Volume,temperature_avg,precipitation,wind_speed,air_pressure,rainfall_mm,USD_to_NPR,diesel
2023-03-29,Tomato_Big,55.0,के.जी.,37550.0,17.8,0.0,8.4,1016.8,1.9,129.78,175.0
2023-03-30,Tomato_Big,45.0,के.जी.,97100.0,17.9,0.0,9.2,1015.2,0.0,130.02,175.0
2023-03-31,Tomato_Big,45.0,के.जी.,88800.0,14.0,7.6,8.5,1015.8,6.8,129.89,175.0
2023-04-01,Tomato_Big,45.0,के.जी.,17800.0,13.1,5.3,7.6,1014.9,6.7,129.68,175.0
2023-04-02,Tomato_Big,55.0,के.जी.,52500.0,14.2,0.0,8.7,1012.1,4.2,129.68,175.0
2023-04-03,Tomato_Big,65.0,के.जी.,73400.0,16.2,0.3,6.9,1012.3,1.3,129.68,165.0
2023-04-04,Tomato_Big,65.0,के.जी.,58500.0,17.0,1.0,9.3,1014.1,0.4,129.68,165.0
2023-04-05,Tomato_Big,65.0,के.जी.,40800.0,17.9,0.5,7.2,1014.0,0.9,130.16,165.0
2023-04-06,Tomato_Big,65.0,के.जी.,27250.0,18.7,0.0,7.4,1016.8,0.0,129.69,165.0
2023-04-07,Tomato_Big,65.0,के.जी.,19000.0,18.9,0.0,8.7,1019.1,0.0,129.4,165.0
2023-04-08,Tomato_Big,55.0,के.जी.,10625.0,19.3,0.0,8.7,1021.1,0.1,128.36,165.0
2023-04-09,Tomato_Big,55.0,के.जी.,29250.0,20.1,0.0,8.7,1020.3,0.0,128.36,165.0
2023-04-10,Tomato_Big,55.0,के.जी.,47250.0,19.9,0.0,8.9,1018.1,0.0,128.36,165.0
2023-04-11,Tomato_Big,55.0,के.जी.,25100.0,19.9,0.0,10.3,1017.7,0.0,129.4,165.0
2023-04-12,Tomato_Big,55.0,के.जी.,55250.0,20.9,0.0,8.2,1017.5,0.0,129.49,165.0
2023-04-13,Tomato_Big,55.0,के.जी.,11250.0,21.3,0.0,8.7,1016.2,0.0,129.84,165.0
2023-04-14,Tomato_Big,55.0,के.जी.,27450.0,21.7,0.0,8.3,1016.9,0.0,129.84,165.0
2023-04-15,Tomato_Big,55.0,के.जी.,24480.0,22.0,0.0,6.0,1017.7,0.0,129.41,165.0
2023-04-16,Tomato_Big,55.0,के.जी.,8550.0,22.0,0.0,7.3,1015.4,0.0,129.41,165.0
2023-04-17,Tomato_Big,45.0,के.जी.,15275.0,22.7,0.0,7.6,1015.8,0.0,129.41,165.0
2023-04-18,Tomato_Big,55.0,के.जी.,11250.0,23.2,0.0,9.3,1016.9,0.0,129.49,165.0
2023-04-19,Tomato_Big,55.0,के.जी.,16590.0,23.5,0.0,8.1,1012.7,0.0,129.74,165.0
2023-04-20,Tomato_Big,55.0,के.जी.,17720.0,23.7,0.2,10.3,1009.9,0.3,130.25,165.0
2023-04-21,Tomato_Big,55.0,के.जी.,34050.0,19.7,0.3,8.6,1011.6,0.8,129.84,165.0
2023-04-22,Tomato_Big,55.0,के.जी.,21365.0,20.4,0.0,9.3,1012.0,0.0,129.81,165.0
2023-04-23,Tomato_Big,55.0,के.जी.,15000.0,18.3,0.0,12.2,1013.7,2.2,129.81,165.0
2023-04-24,Tomato_Big,55.0,के.जी.,27830.0,14.3,5.4,7.1,1019.5,0.5,129.81,165.0
2023-04-25,Tomato_Big,55.0,के.जी.,24250.0,15.9,0.5,6.3,1018.7,8.2,129.16,165.0
2023-04-26,Tomato_Big,55.0,के.जी.,56575.0,18.8,0.0,8.7,1016.8,0.6,129.53,165.0
2023-04-27,Tomato_Big,55.0,के.जी.,28000.0,19.4,0.0,7.8,1016.5,0.3,129.36,165.0
2023-04-28,Tomato_Big,55.0,के.जी.,30750.0,20.8,0.0,10.2,1016.5,0.2,129.28,165.0
2023-04-29,Tomato_Big,55.0,के.जी.,0.0,18.2,31.5,6.7,1015.6,0.3,127.64,165.0
2023-04-30,Tomato_Big,55.0,के.जी.,10925.0,16.3,17.0,4.3,1015.4,2.0,127.64,165.0
2023-05-01,Tomato_Big,45.0,के.जी.,0.0,15.6,5.8,4.7,1015.5,7.3,127.64,165.0
2023-05-02,Tomato_Big,55.0,के.जी.,10260.0,15.5,6.7,3.8,1016.8,8.2,129.08,165.0
2023-05-03,Tomato_Big,55.0,के.जी.,28300.0,16.7,3.4,5.8,1017.3,8.4,129.26,165.0
2023-05-04,Tomato_Big,55.0,के.जी.,32200.0,15.0,10.4,3.6,1017.0,8.8,129.28,165.0
2023-05-05,Tomato_Big,55.0,के.जी.,12000.0,18.5,0.0,7.8,1013.8,0.1,129.31,165.0
2023-05-06,Tomato_Big,55.0,के.जी.,0.0,21.3,0.0,7.9,1012.3,0.3,129.14,165.0
2023-05-07,Tomato_Big,55.0,के.जी.,12525.0,21.7,2.1,9.0,1012.6,0.8,129.14,165.0
2023-05-08,Tomato_Big,55.0,के.जी.,20000.0,22.2,0.0,8.8,1013.2,0.0,129.14,165.0
2023-05-09,Tomato_Big,55.0,के.जी.,11250.0,22.2,0.0,8.7,1013.3,0.1,129.29,165.0
2023-05-10,Tomato_Big,56.67,के.जी.,0.0,22.1,0.0,11.0,1013.0,0.6,129.85,165.0
2023-05-11,Tomato_Big,55.0,के.जी.,11250.0,21.4,0.0,8.6,1016.0,0.0,129.79,165.0
2023-05-12,Tomato_Big,55.0,के.जी.,11250.0,22.0,0.0,10.2,1016.4,0.0,129.77,165.0
2023-05-13,Tomato_Big,55.0,के.जी.,10625.0,23.0,0.0,8.6,1015.6,0.0,129.54,165.0
2023-05-14,Tomato_Big,55.0,के.जी.,39950.0,21.2,0.0,8.4,1011.6,6.8,129.54,165.0
2023-05-15,Tomato_Big,55.0,के.जी.,41300.0,20.5,19.8,8.7,1011.1,6.3,129.54,165.0
2023-05-16,Tomato_Big,55.0,के.जी.,2625.0,20.9,0.5,8.0,1012.4,3.9,130.21,155.0
2023-05-17,Tomato_Big,55.0,के.जी.,2500.0,19.4,26.9,7.6,1014.1,6.1,129.96,155.0
2023-05-18,Tomato_Big,55.0,के.जी.,0.0,19.9,14.2,7.2,1015.9,6.0,130.29,155.0
2023-05-19,Tomato_Big,55.0,के.जी.,25275.0,20.2,7.9,10.1,1013.9,1.6,130.51,155.0
2023-05-20,Tomato_Big,55.0,के.जी.,5125.0,19.8,3.9,8.7,1013.2,1.1,130.34,155.0
2023-05-21,Tomato_Big,55.0,के.जी.,2625.0,21.4,3.0,8.7,1015.1,0.0,130.34,155.0
2023-05-22,Tomato_Big,55.0,के.जी.,13000.0,23.0,0.0,8.8,1016.0,2.1,130.34,155.0
2023-05-23,Tomato_Big,45.0,के.जी.,6575.0,22.0,1.5,7.9,1015.5,3.8,130.95,155.0
2023-05-24,Tomato_Big,45.0,के.जी.,2625.0,21.9,0.0,8.4,1014.1,13.7,130.9,155.0
2023-05-25,Tomato_Big,45.0,के.जी.,1250.0,18.4,6.6,6.5,1013.2,28.7,130.51,155.0
2023-05-26,Tomato_Big,45.0,के.जी.,18125.0,20.0,0.0,8.4,1013.4,9.8,130.73,155.0
2023-05-27,Tomato_Big,45.0,के.जी.,5000.0,19.7,17.8,9.8,1013.0,6.1,130.84,155.0
2023-05-28,Tomato_Big,45.0,के.जी.,2800.0,20.4,9.9,7.2,1015.3,3.2,130.84,155.0
2023-05-29,Tomato_Big,45.0,के.जी.,9000.0,22.6,0.0,6.4,1017.0,1.7,130.84,155.0
2023-05-30,Tomato_Big,38.75,के.जी.,5975.0,23.75,0.0,7.9,1015.95,0.85,130.76999999999998,155.0
2023-05-31,Tomato_Big,32.5,के.जी.,2950.0,24.9,0.0,9.4,1014.9,0.0,130.7,155.0
2023-06-01,Tomato_Big,27.5,के.जी.,10325.0,24.8,0.0,10.1,1012.5,0.0,130.69,155.0
2023-06-02,Tomato_Big,27.5,के.जी.,1425.0,24.6,0.0,9.2,1012.1,0.0,130.26,155.0
2023-06-03,Tomato_Big,27.5,के.जी.,0.0,24.2,0.0,8.8,1013.6,0.4,130.55,155.0
2023-06-04,Tomato_Big,27.67,के.जी.,4150.0,24.4,0.0,7.8,1013.6,0.0,130.55,155.0
2023-06-05,Tomato_Big,27.5,के.जी.,14950.0,24.0,0.0,7.7,1013.2,0.0,130.55,155.0
2023-06-06,Tomato_Big,25.0,के.जी.,0.0,23.6,0.0,7.7,1012.2,0.8,130.33,155.0
2023-06-07,Tomato_Big,22.5,के.जी.,6200.0,24.4,0.0,8.6,1012.3,2.5,130.68,155.0
2023-06-08,Tomato_Big,30.625,के.जी.,6425.0,24.525,0.0,9.2,1011.0,2.175,130.585,155.0
2023-06-09,Tomato_Big,38.75,के.जी.,6650.0,24.65,0.0,9.8,1009.7,1.85,130.49,155.0
2023-06-10,Tomato_Big,46.875,के.जी.,6875.0,24.775,0.0,10.4,1008.4,1.525,130.395,155.0
2023-06-11,Tomato_Big,55.0,के.जी.,7100.0,24.9,0.0,11.0,1007.1,1.2,130.3,155.0
2023-06-12,Tomato_Big,55.0,के.जी.,7450.0,23.4,29.5,8.6,1006.8,3.0,130.3,155.0
2023-06-13,Tomato_Big,35.0,के.जी.,2500.0,23.2,15.0,8.6,1005.7,9.1,130.33,155.0
2023-06-14,Tomato_Big,35.0,के.जी.,1875.0,22.1,52.6,8.5,1004.5,22.0,130.27,155.0
2023-06-15,Tomato_Big,35.0,के.जी.,2000.0,23.5,28.400000000000002,7.7,1005.65,11.85,130.07,155.0
2023-06-16,Tomato_Big,35.0,के.जी.,2125.0,24.9,4.2,6.9,1006.8,1.7,129.87,155.0
2023-06-17,Tomato_Big,34.53333333333333,के.जी.,1416.6666666666665,24.599999999999998,8.8,7.933333333333334,1007.6666666666666,2.1666666666666665,129.64666666666668,155.0
2023-06-18,Tomato_Big,34.06666666666667,के.जी.,708.3333333333333,24.3,13.400000000000002,8.966666666666667,1008.5333333333333,2.6333333333333333,129.42333333333332,155.0
2023-06-19,Tomato_Big,33.6,के.जी.,0.0,24.0,18.0,10.0,1009.4,3.1,129.2,155.0
2023-06-20,Tomato_Big,40.0,के.जी.,1750.0,24.4,10.9,9.2,1009.8,5.2,129.58,155.0
2023-06-21,Tomato_Big,39.0,के.जी.,2250.0,25.4,4.2,8.9,1010.0,3.2,129.81,155.0
2023-06-22,Tomato_Big,37.5,के.जी.,5125.0,24.9,3.3,9.6,1010.8,6.0,129.62,155.0
2023-06-23,Tomato_Big,45.0,के.जी.,0.0,25.1,12.5,9.2,1010.3,11.5,129.56,155.0
2023-06-24,Tomato_Big,45.0,के.जी.,5600.0,24.2,15.0,9.8,1009.7,23.7,128.8,155.0
2023-06-25,Tomato_Big,45.0,के.जी.,375.0,24.5,17.8,8.4,1010.6,20.3,128.8,155.0
2023-06-26,Tomato_Big,45.0,के.जी.,6150.0,24.2,0.3,8.0,1009.5,8.2,128.8,155.0
2023-06-27,Tomato_Big,45.0,के.जी.,0.0,22.8,15.5,7.5,1008.8,16.7,129.65,155.0
2023-06-28,Tomato_Big,50.0,के.जी.,3175.0,23.8,2.8,10.2,1011.6,29.7,129.71,155.0
2023-06-29,Tomato_Big,65.0,के.जी.,0.0,23.2,2.3,7.8,1010.8,23.0,129.75,155.0
2023-06-30,Tomato_Big,55.0,के.जी.,0.0,22.2,8.1,7.4,1010.5,27.0,129.58,155.0
2023-07-01,Tomato_Big,55.0,के.जी.,0.0,22.5,4.3,7.7,1010.2,30.3,128.82,155.0
2023-07-02,Tomato_Big,55.0,के.जी.,0.0,23.6,0.0,7.4,1009.8,10.9,128.82,155.0
2023-07-03,Tomato_Big,65.0,के.जी.,0.0,23.3,10.4,6.6,1009.6,20.2,128.82,150.0
2023-07-04,Tomato_Big,75.0,के.जी.,0.0,22.1,38.9,5.5,1009.2,28.3,129.4,150.0
2023-07-05,Tomato_Big,84.0,के.जी.,0.0,23.0,26.7,5.4,1010.1,9.1,129.71,150.0
2023-07-06,Tomato_Big,85.0,के.जी.,0.0,24.4,0.0,7.8,1010.0,21.2,129.93,150.0
2023-07-07,Tomato_Big,95.0,के.जी.,0.0,24.4,3.3,9.7,1011.9,22.2,130.48,150.0
2023-07-08,Tomato_Big,95.0,के.जी.,1050.0,24.0,0.5,9.4,1013.2,10.3,129.85,150.0
2023-07-09,Tomato_Big,95.0,के.जी.,0.0,24.5,0.3,8.2,1011.8,10.6,129.85,150.0
2023-07-10,Tomato_Big,95.0,के.जी.,0.0,24.2,0.0,9.8,1010.1,7.5,129.85,150.0
2023-07-11,Tomato_Big,95.0,के.जी.,0.0,24.3,36.1,5.2,1010.7,11.1,130.64,150.0
2023-07-12,Tomato_Big,85.0,के.जी.,0.0,23.8,1.8,6.3,1010.0,29.1,130.53,150.0
2023-07-13,Tomato_Big,95.0,के.जी.,1600.0,22.8,21.1,5.7,1009.8,29.6,128.85,150.0
2023-07-14,Tomato_Big,75.0,के.जी.,0.0,22.3,9.3,4.1,1010.6,25.8,130.92,150.0
2023-07-15,Tomato_Big,75.0,के.जी.,0.0,24.0,31.5,6.2,1011.4,26.5,129.56,150.0
2023-07-16,Tomato_Big,75.0,के.जी.,0.0,23.4,1.0,8.0,1009.3,32.4,129.56,146.0
2023-07-17,Tomato_Big,85.0,के.जी.,0.0,22.5,15.0,5.4,1008.3,30.1,129.56,146.0
2023-07-18,Tomato_Big,86.0,के.जी.,0.0,22.9,66.3,3.2,1010.1,16.8,129.7,146.0
2023-07-19,Tomato_Big,85.0,के.जी.,0.0,24.4,2.8,5.2,1010.4,12.6,129.79,146.0
2023-07-20,Tomato_Big,85.0,के.जी.,0.0,24.8,2.8,6.0,1009.5,2.1,129.89,146.0
2023-07-21,Tomato_Big,85.0,के.जी.,0.0,23.7,9.7,7.7,1009.3,21.2,129.78,146.0
2023-07-22,Tomato_Big,86.67,के.जी.,0.0,24.0,3.0,6.2,1014.2,17.4,129.58,146.0
2023-07-23,Tomato_Big,85.0,के.जी.,0.0,23.5,2.5,6.3,1014.3,37.6,129.58,146.0
2023-07-24,Tomato_Big,96.67,के.जी.,0.0,23.1,2.3,6.1,1012.1,17.0,129.58,146.0
2023-07-25,Tomato_Big,110.0,के.जी.,0.0,22.3,21.1,5.9,1012.9,18.8,129.38,146.0
2023-07-26,Tomato_Big,100.0,के.जी.,0.0,23.4,6.6,5.5,1013.0,4.4,129.38,146.0
2023-07-27,Tomato_Big,93.33,के.जी.,0.0,23.4,6.4,6.3,1011.7,18.5,129.73,146.0
2023-07-28,Tomato_Big,106.67,के.जी.,0.0,23.3,11.2,6.8,1008.6,24.4,129.59,146.0
2023-07-29,Tomato_Big,106.0,के.जी.,0.0,22.9,14.5,6.8,1007.6,17.7,129.5,146.0
2023-07-30,Tomato_Big,105.0,के.जी.,0.0,22.9,11.9,5.7,1007.7,19.4,129.5,146.0
2023-07-31,Tomato_Big,130.0,के.जी.,0.0,24.6,0.0,5.5,1006.7,12.6,129.5,146.0
2023-08-01,Tomato_Big,130.0,के.जी.,0.0,24.2,1.0,7.1,1005.6,10.7,130.17,153.0
2023-08-02,Tomato_Big,146.0,के.जी.,0.0,24.7,17.8,7.3,1007.1,0.8,130.13,153.0
2023-08-03,Tomato_Big,170.0,के.जी.,0.0,24.2,2.0,7.9,1007.1,17.4,130.79,153.0
2023-08-04,Tomato_Big,170.0,के.जी.,875.0,24.1,0.0,7.9,1009.2,50.0,130.76,153.0
2023-08-05,Tomato_Big,170.0,के.जी.,0.0,23.4,2.0,7.5,1009.6,32.5,130.08,153.0
2023-08-06,Tomato_Big,168.33,के.जी.,0.0,22.1,18.5,5.5,1006.7,8.2,130.08,153.0
2023-08-07,Tomato_Big,160.0,के.जी.,0.0,22.4,14.2,4.5,1003.9,42.8,130.08,153.0
2023-08-08,Tomato_Big,170.0,के.जी.,0.0,22.7,64.0,5.7,1006.3,50.5,130.74,153.0
2023-08-09,Tomato_Big,170.0,के.जी.,0.0,23.3,6.4,5.3,1009.8,4.0,130.9,153.0
2023-08-10,Tomato_Big,170.0,के.जी.,0.0,24.2,0.0,8.1,1012.0,16.0,131.0,153.0
2023-08-11,Tomato_Big,150.0,के.जी.,0.0,23.8,2.3,6.5,1010.6,28.9,130.98,153.0
2023-08-12,Tomato_Big,140.0,के.जी.,0.0,22.5,49.8,4.7,1009.1,60.9,131.52,153.0
2023-08-13,Tomato_Big,140.0,के.जी.,0.0,20.4,38.6,5.2,1009.0,68.2,131.52,153.0
2023-08-14,Tomato_Big,170.0,के.जी.,0.0,21.3,11.0,2.8,1013.2,2.2,131.52,153.0
2023-08-15,Tomato_Big,150.0,के.जी.,0.0,23.8,0.0,7.9,1012.4,7.0,131.24,153.0
2023-08-16,Tomato_Big,145.0,के.जी.,0.0,24.0,4.4,5.6,1011.8,3.9,131.87,167.0
2023-08-17,Tomato_Big,137.5,के.जी.,0.0,24.8,0.0,6.7,1011.9,8.1,131.6,167.0
2023-08-18,Tomato_Big,142.5,के.जी.,0.0,24.3,7.1,6.8,1012.4,17.2,131.6,167.0
2023-08-19,Tomato_Big,147.5,के.जी.,0.0,24.8,0.3,9.5,1012.7,10.8,131.12,167.0
2023-08-20,Tomato_Big,150.0,के.जी.,2525.0,23.8,1.5,8.2,1012.7,31.3,131.12,167.0
2023-08-21,Tomato_Big,125.0,के.जी.,0.0,21.0,41.9,6.6,1009.8,11.5,131.12,167.0
2023-08-22,Tomato_Big,120.0,के.जी.,3000.0,21.9,7.1,5.6,1010.4,20.4,131.32,167.0
2023-08-23,Tomato_Big,110.0,के.जी.,2525.0,20.9,35.3,2.6,1008.8,21.8,131.18,167.0
2023-08-24,Tomato_Big,100.0,के.जी.,5000.0,22.2,69.0,5.3,1007.6,56.2,130.8,167.0
2023-08-25,Tomato_Big,85.0,के.जी.,0.0,21.2,19.1,6.9,1006.7,24.9,130.48,167.0
2023-08-26,Tomato_Big,85.0,के.जी.,0.0,22.4,13.7,6.5,1007.5,97.8,130.78,167.0
2023-08-27,Tomato_Big,75.0,के.जी.,2250.0,23.5,0.5,6.7,1006.7,11.3,130.78,167.0
2023-08-28,Tomato_Big,75.0,के.जी.,0.0,23.8,0.0,8.9,1008.4,3.7,130.78,167.0
2023-08-29,Tomato_Big,75.0,के.जी.,0.0,23.4,1.5,9.5,1011.1,8.5,130.65,167.0
2023-08-30,Tomato_Big,75.0,के.जी.,0.0,24.4,1.0,7.3,1013.3,4.7,130.79,167.0
2023-08-31,Tomato_Big,85.0,के.जी.,2500.0,23.8,0.0,7.4,1014.2,9.0,130.86,167.0
2023-09-01,Tomato_Big,95.0,के.जी.,7600.0,24.3,0.0,7.7,1013.2,4.5,130.74,170.0
2023-09-02,Tomato_Big,95.0,के.जी.,24350.0,25.0,0.0,8.0,1012.6,4.3,131.42,170.0
2023-09-03,Tomato_Big,75.0,के.जी.,7300.0,24.3,3.6,9.2,1011.3,8.5,131.42,170.0
2023-09-04,Tomato_Big,65.0,के.जी.,19000.0,24.2,0.0,8.6,1012.1,2.3,131.42,170.0
2023-09-05,Tomato_Big,60.0,के.जी.,7500.0,24.0,0.0,5.0,1013.4,0.3,130.83,170.0
2023-09-06,Tomato_Big,55.0,के.जी.,4750.0,24.6,0.0,6.6,1014.3,0.2,131.52,170.0
2023-09-07,Tomato_Big,50.0,के.जी.,7375.0,23.8,31.6,5.85,1013.9499999999999,5.45,131.495,170.0
2023-09-08,Tomato_Big,45.0,के.जी.,10000.0,23.0,63.2,5.1,1013.6,10.7,131.47,170.0
2023-09-09,Tomato_Big,45.0,के.जी.,5000.0,23.35,32.5,6.25,1012.5,11.0,131.295,170.0
2023-09-10,Tomato_Big,45.0,के.जी.,0.0,23.7,1.8,7.4,1011.4,11.3,131.12,170.0
2023-09-11,Tomato_Big,51.666666666666664,के.जी.,2000.0,23.866666666666667,7.733333333333333,7.033333333333333,1010.9666666666667,10.533333333333333,131.12,170.0
2023-09-12,Tomato_Big,58.333333333333336,के.जी.,4000.0,24.03333333333333,13.666666666666668,6.666666666666667,1010.5333333333333,9.766666666666667,131.12,170.0
2023-09-13,Tomato_Big,65.0,के.जी.,6000.0,24.2,19.6,6.3,1010.1,9.0,131.12,170.0
2023-09-14,Tomato_Big,65.0,के.जी.,0.0,24.3,2.3,8.8,1013.2,3.4,131.18,170.0
2023-09-15,Tomato_Big,65.0,के.जी.,5031.250000000001,24.275,1.7249999999999999,8.325000000000001,1013.375,3.65,131.14000000000001,170.0
2023-09-16,Tomato_Big,65.0,के.जी.,10062.500000000002,24.25,1.15,7.8500000000000005,1013.5500000000001,3.9000000000000004,131.10000000000002,170.0
2023-09-17,Tomato_Big,65.0,के.जी.,15093.750000000002,24.225,0.575,7.375,1013.725,4.15,131.06,170.0
2023-09-18,Tomato_Big,65.0,के.जी.,20125.0,24.2,0.0,6.9,1013.9,4.4,131.02,170.0
2023-09-19,Tomato_Big,75.0,के.जी.,13950.0,23.0,7.1,6.4,1014.8,10.3,131.53,170.0
2023-09-20,Tomato_Big,50.0,के.जी.,12250.0,23.7,0.3,8.2,1015.0,3.2,131.51,170.0
2023-09-21,Tomato_Big,50.0,के.जी.,43375.0,23.0,0.0,8.7,1014.3,21.7,131.66,170.0
2023-09-22,Tomato_Big,49.80769230769231,के.जी.,43187.5,22.838461538461537,0.1346153846153846,8.661538461538461,1014.5,20.876923076923077,131.65923076923076,170.0
2023-09-23,Tomato_Big,49.61538461538461,के.जी.,43000.0,22.676923076923078,0.2692307692307692,8.623076923076923,1014.6999999999999,20.053846153846152,131.65846153846152,170.0
2023-09-24,Tomato_Big,49.42307692307692,के.जी.,42812.5,22.515384615384615,0.40384615384615385,8.584615384615384,1014.9,19.23076923076923,131.65769230769232,170.0
2023-09-25,Tomato_Big,49.23076923076923,के.जी.,42625.0,22.353846153846153,0.5384615384615384,8.546153846153846,1015.0999999999999,18.407692307692308,131.65692307692308,170.0
2023-09-26,Tomato_Big,49.03846153846154,के.जी.,42437.5,22.192307692307693,0.6730769230769231,8.507692307692308,1015.3,17.584615384615383,131.65615384615384,170.0
2023-09-27,Tomato_Big,48.84615384615385,के.जी.,42250.0,22.03076923076923,0.8076923076923077,8.46923076923077,1015.5,16.76153846153846,131.6553846153846,170.0
2023-09-28,Tomato_Big,48.65384615384615,के.जी.,42062.5,21.869230769230768,0.9423076923076923,8.430769230769231,1015.6999999999999,15.938461538461539,131.65461538461537,170.0
2023-09-29,Tomato_Big,48.46153846153846,के.जी.,41875.0,21.70769230769231,1.0769230769230769,8.392307692307693,1015.9,15.115384615384615,131.65384615384616,170.0
2023-09-30,Tomato_Big,48.26923076923077,के.जी.,41687.5,21.546153846153846,1.2115384615384617,8.353846153846153,1016.1,14.292307692307691,131.65307692307692,170.0
2023-10-01,Tomato_Big,48.07692307692308,के.जी.,41500.0,21.384615384615387,1.3461538461538463,8.315384615384614,1016.3,13.46923076923077,131.6523076923077,170.0
2023-10-02,Tomato_Big,47.88461538461539,के.जी.,41312.5,21.223076923076924,1.4807692307692308,8.276923076923076,1016.5,12.646153846153846,131.65153846153845,170.0
2023-10-03,Tomato_Big,47.69230769230769,के.जी.,41125.0,21.06153846153846,1.6153846153846154,8.238461538461538,1016.6999999999999,11.823076923076922,131.6507692307692,170.0
2023-10-04,Tomato_Big,47.5,के.जी.,40937.5,20.9,1.75,8.2,1016.9,11.0,131.64999999999998,170.0
2023-10-05,Tomato_Big,47.30769230769231,के.जी.,40750.0,20.73846153846154,1.8846153846153846,8.161538461538461,1017.1,10.176923076923076,131.64923076923077,170.0
2023-10-06,Tomato_Big,47.11538461538461,के.जी.,40562.5,20.576923076923077,2.019230769230769,8.123076923076923,1017.3,9.353846153846154,131.64846153846153,170.0
2023-10-07,Tomato_Big,46.92307692307692,के.जी.,40375.0,20.415384615384617,2.1538461538461537,8.084615384615384,1017.5,8.53076923076923,131.6476923076923,170.0
2023-10-08,Tomato_Big,46.73076923076923,के.जी.,40187.5,20.253846153846155,2.2884615384615383,8.046153846153846,1017.6999999999999,7.707692307692307,131.64692307692306,170.0
2023-10-09,Tomato_Big,46.53846153846154,के.जी.,40000.0,20.092307692307692,2.4230769230769234,8.007692307692308,1017.9,6.884615384615385,131.64615384615382,170.0
2023-10-10,Tomato_Big,46.34615384615385,के.जी.,39812.5,19.930769230769233,2.557692307692308,7.969230769230769,1018.1,6.061538461538461,131.64538461538461,170.0
2023-10-11,Tomato_Big,46.15384615384615,के.जी.,39625.0,19.76923076923077,2.6923076923076925,7.930769230769231,1018.3,5.238461538461539,131.64461538461538,170.0
2023-10-12,Tomato_Big,45.96153846153846,के.जी.,39437.5,19.607692307692307,2.826923076923077,7.892307692307693,1018.5,4.415384615384614,131.64384615384614,170.0
2023-10-13,Tomato_Big,45.76923076923077,के.जी.,39250.0,19.446153846153848,2.9615384615384617,7.853846153846154,1018.7,3.592307692307692,131.6430769230769,170.0
2023-10-14,Tomato_Big,45.57692307692308,के.जी.,39062.5,19.284615384615385,3.0961538461538463,7.815384615384616,1018.9,2.76923076923077,131.64230769230767,170.0
2023-10-15,Tomato_Big,45.38461538461539,के.जी.,38875.0,19.123076923076923,3.230769230769231,7.776923076923077,1019.1,1.9461538461538446,131.64153846153846,170.0
2023-10-16,Tomato_Big,45.19230769230769,के.जी.,38687.5,18.961538461538463,3.3653846153846154,7.7384615384615385,1019.3,1.1230769230769226,131.64076923076922,170.0
2023-10-17,Tomato_Big,45.0,के.जी.,38500.0,18.8,3.5,7.7,1019.5,0.3,131.64,170.0
2023-10-18,Tomato_Big,45.0,के.जी.,500.0,17.8,0.0,6.1,1019.8,0.8,131.42,170.0
2023-10-19,Tomato_Big,45.0,के.जी.,15000.0,17.6,0.0,6.2,1020.5,0.6,131.63,170.0
2023-10-20,Tomato_Big,45.0,के.जी.,0.0,17.7,0.0,6.4,1021.1,0.5,131.57,170.0
2023-10-21,Tomato_Big,60.0,के.जी.,7024.999999999999,17.75,0.0,6.25,1021.85,0.35,131.36,170.0
2023-10-22,Tomato_Big,75.0,के.जी.,14050.0,17.8,0.0,6.1,1022.6,0.2,131.15,170.0
2023-10-23,Tomato_Big,75.0,के.जी.,5500.0,17.5,0.0,6.6,1021.4,0.0,131.15,170.0
2023-10-24,Tomato_Big,75.0,के.जी.,2525.0,17.9,0.0,7.2,1020.5,0.2,131.42,170.0
2023-10-25,Tomato_Big,73.75,के.जी.,3400.0,17.775,0.0,6.8125,1020.8625,0.17500000000000002,131.43875,169.25
2023-10-26,Tomato_Big,72.5,के.जी.,4275.0,17.65,0.0,6.425,1021.225,0.15000000000000002,131.45749999999998,168.5
2023-10-27,Tomato_Big,71.25,के.जी.,5150.0,17.525,0.0,6.0375,1021.5875,0.125,131.47625,167.75
2023-10-28,Tomato_Big,70.0,के.जी.,6025.0,17.4,0.0,5.65,1021.95,0.1,131.495,167.0
2023-10-29,Tomato_Big,68.75,के.जी.,6900.0,17.275,0.0,5.2625,1022.3125,0.07500000000000001,131.51375,166.25
2023-10-30,Tomato_Big,67.5,के.जी.,7775.0,17.15,0.0,4.875,1022.675,0.04999999999999999,131.5325,165.5
2023-10-31,Tomato_Big,66.25,के.जी.,8650.0,17.025,0.0,4.4875,1023.0375,0.024999999999999994,131.55124999999998,164.75
2023-11-01,Tomato_Big,65.0,के.जी.,9525.0,16.9,0.0,4.1,1023.4,0.0,131.57,164.0
2023-11-02,Tomato_Big,65.0,के.जी.,4250.0,16.8,0.0,7.2,1021.2,0.0,131.64,164.0
2023-11-03,Tomato_Big,65.0,के.जी.,0.0,17.4,0.0,6.4,1018.6,0.4,131.37,164.0
2023-11-04,Tomato_Big,65.0,के.जी.,20000.0,16.5,0.0,6.8,1018.7,0.5,130.49,164.0
2023-11-05,Tomato_Big,65.0,के.जी.,12000.0,16.5,0.0,5.8,1020.4,2.1,130.49,164.0
2023-11-06,Tomato_Big,65.0,के.जी.,0.0,16.5,0.0,6.7,1021.9,0.7,130.49,164.0
