Date,Unit,commodity,supply_Volume
2023-11-18,KG,Snake_Gourd,2600.0
2023-11-18,KG,Pumpkin_Green,5500.0
2023-11-18,KG,Lady_Finger,5221.0
2023-11-18,KG,Sweet_Potato,5450.0
2023-11-18,KG,Sponge_Gourd,6856.0
2023-11-18,KG,Taro,5100.0
2023-11-18,KG,Squash,11540.0
2023-11-18,KG,Mustard_Leaf,7961.0
2023-11-18,KG,Onion_Green,650.0
2023-11-18,KG,Bakul,2630.0
2023-11-18,KG,Yam,2500.0
2023-11-18,KG,Mushroom,590.0
2023-11-18,KG,Broccoli,750.0
2023-11-18,KG,Beetroot,2400.0
2023-11-18,KG,Tofu,570.0
2023-11-18,KG,Apple,13000.0
2023-11-18,KG,Orange,14450.0
2023-11-18,KG,Cucumber,46740.0
2023-11-18,KG,Guava,200.0
2023-11-18,KG,Ginger,3150.0
2023-11-18,KG,Chili_Green,21088.0
2023-11-18,KG,Chili_Bhede,1175.0
2023-11-18,KG,Garlic_Green,1900.0
2023-11-18,KG,Coriander_Leaf,1430.0
2023-11-18,KG,Fresh_Fish,6266.0
2023-11-18,KG,Other,1500.0
2023-11-18,KG,Total,636433.0
2023-11-19,KG,Tomato_Small,46075.0
2023-11-19,KG,Potato_Red,180030.0
2023-11-19,KG,Potato_White,522.0
2023-11-19,KG,Onion_Dried,10001.0
2023-11-19,KG,Carrot,7445.0
2023-11-19,KG,Cabbage,32715.0
2023-11-19,KG,Cauliflower_Local,67280.0
2023-11-19,KG,Radish_White,25825.0
2023-11-19,KG,Brinjal_Long,7250.0
2023-11-19,KG,Bean,10425.0
2023-11-19,KG,Pea_Shell,8400.0
2023-11-19,KG,Ghee_Beans,19758.0
2023-11-19,KG,Broad_Beans,1290.0
2023-11-19,KG,Bitter_Gourd,9740.0
2023-11-19,KG,Bottle_Gourd,5660.0
2023-11-19,KG,Pointed_Gourd,2500.0
2023-11-19,KG,Snake_Gourd,1515.0
2023-11-19,KG,Pumpkin_Green,14400.0
2023-11-19,KG,Lady_Finger,5550.0
2023-11-19,KG,Sweet_Potato,10300.0
2023-11-19,KG,Sponge_Gourd,8054.0
2023-11-19,KG,Taro,11301.0
2023-11-19,KG,Squash,4370.0
2023-11-19,KG,Mustard_Leaf,9195.0
2023-11-19,KG,Spinach,150.0
2023-11-19,KG,Onion_Green,3530.0
2023-11-19,KG,Bakul,2031.0
2023-11-19,KG,Yam,8740.0
2023-11-19,KG,Mushroom,620.0
2023-11-19,KG,Broccoli,100.0
2023-11-19,KG,Tofu,550.0
2023-11-19,KG,Apple,300.0
2023-11-19,KG,Banana,3150.0
2023-11-19,KG,Lemon,21000.0
2023-11-19,KG,Orange,5125.0
2023-11-19,KG,Cucumber,74905.0
2023-11-19,KG,Ginger,6250.0
2023-11-19,KG,Chili_Green,11530.0
2023-11-19,KG,Chili_Bhede,25875.0
2023-11-19,KG,Garlic_Green,2500.0
2023-11-19,KG,Coriander_Leaf,2244.0
2023-11-19,KG,Fresh_Fish,5742.0
2023-11-19,KG,Total,673943.0
2023-11-20,KG,Tomato_Big,2525.0
2023-11-20,KG,Tomato_Small,58850.0
2023-11-20,KG,Potato_Red,105830.0
2023-11-20,KG,Onion_Dried,68700.0
2023-11-20,KG,Carrot,2895.0
2023-11-20,KG,Cabbage,21015.0
2023-11-20,KG,Cauliflower_Local,54029.0
2023-11-20,KG,Radish_Red,390.0
2023-11-20,KG,Radish_White,17850.0
2023-11-20,KG,Brinjal_Long,10850.0
2023-11-20,KG,Bean,5450.0
2023-11-20,KG,Pea_Shell,7350.0
2023-11-20,KG,Ghee_Beans,14489.0
2023-11-20,KG,Bottle_Gourd,3027.0
2023-11-20,KG,Pointed_Gourd,7300.0
2023-11-20,KG,Pumpkin_Green,20350.0
2023-11-20,KG,Lady_Finger,2200.0
2023-11-20,KG,Sweet_Potato,26600.0
2023-11-20,KG,Sponge_Gourd,5220.0
2023-11-20,KG,Taro,31700.0
2023-11-20,KG,Squash,1500.0
2023-11-20,KG,Mustard_Leaf,8310.0
2023-11-20,KG,Onion_Green,700.0
2023-11-20,KG,Bakul,300.0
2023-11-20,KG,Yam,5515.0
2023-11-20,KG,Mushroom,850.0
2023-11-20,KG,Tofu,450.0
2023-11-20,KG,Apple,500.0
2023-11-20,KG,Banana,2750.0
2023-11-20,KG,Orange,31600.0
2023-11-20,KG,Cucumber,24730.0
2023-11-20,KG,Guava,550.0
2023-11-20,KG,Ginger,5400.0
2023-11-20,KG,Chili_Green,7240.0
2023-11-20,KG,Chili_Bhede,50.0
2023-11-20,KG,Garlic_Green,155.0
2023-11-20,KG,Coriander_Leaf,1730.0
2023-11-20,KG,Fresh_Fish,6900.0
2023-11-20,KG,Other,1.0
2023-11-20,KG,Total,565851.0
2023-11-21,KG,Tomato_Small,68375.0
2023-11-21,KG,Potato_Red,117162.0
2023-11-21,KG,Onion_Dried,21000.0
2023-11-21,KG,Carrot,3950.0
2023-11-21,KG,Cabbage,17950.0
2023-11-21,KG,Cauliflower_Local,51280.0
2023-11-21,KG,Radish_White,13651.0
2023-11-21,KG,Brinjal_Long,17820.0
2023-11-21,KG,Bean,7843.0
2023-11-21,KG,Pea_Shell,5225.0
2023-11-21,KG,Ghee_Beans,9985.0
2023-11-21,KG,Broad_Beans,2688.0
2023-11-21,KG,Bitter_Gourd,7190.0
2023-11-21,KG,Bottle_Gourd,2320.0
2023-11-21,KG,Pointed_Gourd,4600.0
2023-11-21,KG,Snake_Gourd,2700.0
2023-11-21,KG,Pumpkin_Ripe,1250.0
2023-11-21,KG,Pumpkin_Green,15580.0
2023-11-21,KG,Lady_Finger,5265.0
2023-11-21,KG,Sweet_Potato,44235.0
2023-11-21,KG,Sponge_Gourd,3675.0
2023-11-21,KG,Taro,36440.0
2023-11-21,KG,Mustard_Leaf,6370.0
2023-11-21,KG,Onion_Green,1700.0
2023-11-21,KG,Bakul,250.0
2023-11-21,KG,Yam,20860.0
2023-11-21,KG,Mushroom,1130.0
2023-11-21,KG,Broccoli,525.0
2023-11-21,KG,Tofu,550.0
2023-11-21,KG,Apple,10200.0
2023-11-21,KG,Banana,3850.0
2023-11-21,KG,Lemon,2875.0
2023-11-21,KG,Orange,40010.0
2023-11-21,KG,Cucumber,60980.0
2023-11-21,KG,Guava,50.0
2023-11-21,KG,Hog_Plum,1000.0
2023-11-21,KG,Ginger,7550.0
2023-11-21,KG,Chili_Green,7490.0
2023-11-21,KG,Chili_Bhede,3150.0
2023-11-21,KG,Garlic_Green,430.0
2023-11-21,KG,Coriander_Leaf,1124.0
2023-11-21,KG,Fresh_Fish,7030.0
2023-11-21,KG,Other,765.0
2023-11-21,KG,Total,638073.0
2023-11-22,KG,Tomato_Small,70146.0
2023-11-22,KG,Potato_Red,95378.0
2023-11-22,KG,Onion_Dried,48000.0
2023-11-22,KG,Carrot,3989.0
2023-11-22,KG,Cabbage,10057.0
2023-11-22,KG,Cauliflower_Local,73070.0
2023-11-22,KG,Radish_White,8610.0
2023-11-22,KG,Brinjal_Long,14500.0
2023-11-22,KG,Bean,7950.0
2023-11-22,KG,Pea_Shell,2825.0
2023-11-22,KG,Ghee_Beans,15090.0
2023-11-22,KG,Broad_Beans,2460.0
2023-11-22,KG,Bitter_Gourd,8500.0
2023-11-22,KG,Bottle_Gourd,1000.0
2023-11-22,KG,Pointed_Gourd,7360.0
2023-11-22,KG,Snake_Gourd,1800.0
2023-11-22,KG,Jhinguni,250.0
2023-11-22,KG,Pumpkin_Ripe,1900.0
2023-11-22,KG,Pumpkin_Green,11100.0
2023-11-22,KG,Lady_Finger,7450.0
2023-11-22,KG,Sweet_Potato,31400.0
2023-11-22,KG,Sponge_Gourd,1229.0
2023-11-22,KG,Taro,26135.0
2023-11-22,KG,Squash,14345.0
2023-11-22,KG,Mustard_Leaf,6325.0
2023-11-22,KG,Spinach,100.0
2023-11-22,KG,Rapeseed_Leaf,100.0
2023-11-22,KG,Onion_Green,300.0
2023-11-22,KG,Bakul,550.0
2023-11-22,KG,Yam,10350.0
2023-11-22,KG,Mushroom,965.0
2023-11-22,KG,Broccoli,3770.0
2023-11-22,KG,Tofu,550.0
2023-11-22,KG,Apple,670.0
2023-11-22,KG,Banana,3750.0
2023-11-22,KG,Lemon,8400.0
2023-11-22,KG,Pomegranate,10.0
2023-11-22,KG,Orange,47675.0
2023-11-22,KG,Cucumber,55450.0
2023-11-22,KG,Guava,10000.0
2023-11-22,KG,Kiwi,20.0
2023-11-22,KG,Ginger,4200.0
2023-11-22,KG,Chili_Green,14130.0
2023-11-22,KG,Chili_Bhede,26844.0
2023-11-22,KG,Garlic_Green,2350.0
2023-11-22,KG,Coriander_Leaf,1845.0
2023-11-22,KG,Garlic_Dried,3600.0
2023-11-22,KG,Fresh_Fish,6050.0
2023-11-22,KG,Other,200.0
2023-11-22,KG,Total,672748.0
2023-11-23,KG,Tomato_Small,69050.0
2023-11-23,KG,Potato_Red,30450.0
2023-11-23,KG,Onion_Dried,115460.0
2023-11-23,KG,Carrot,4575.0
2023-11-23,KG,Cabbage,27960.0
2023-11-23,KG,Cauliflower_Local,69892.0
2023-11-23,KG,Radish_White,18100.0
2023-11-23,KG,Brinjal_Long,14050.0
2023-11-23,KG,Bean,9300.0
2023-11-23,KG,Pea_Shell,1425.0
2023-11-23,KG,Ghee_Beans,8225.0
2023-11-23,KG,Broad_Beans,400.0
2023-11-23,KG,Bitter_Gourd,13030.0
2023-11-23,KG,Bottle_Gourd,900.0
2023-11-23,KG,Pointed_Gourd,3350.0
2023-11-23,KG,Snake_Gourd,4210.0
2023-11-23,KG,Pumpkin_Green,10740.0
2023-11-23,KG,Lady_Finger,4150.0
2023-11-23,KG,Sweet_Potato,10800.0
2023-11-23,KG,Sponge_Gourd,2725.0
2023-11-23,KG,Taro,5525.0
2023-11-23,KG,Squash,6210.0
2023-11-23,KG,Mustard_Leaf,4248.0
2023-11-23,KG,Spinach,600.0
2023-11-23,KG,Fenugreek_Leaf,400.0
2023-11-23,KG,Onion_Green,1800.0
2023-11-23,KG,Yam,12500.0
2023-11-23,KG,Mushroom,500.0
2023-11-23,KG,Broccoli,1175.0
2023-11-23,KG,Beetroot,2000.0
2023-11-23,KG,Tofu,500.0
2023-11-23,KG,Lemon,11000.0
2023-11-23,KG,Orange,49200.0
2023-11-23,KG,Cucumber,50050.0
2023-11-23,KG,Guava,800.0
2023-11-23,KG,Hog_Plum,900.0
2023-11-23,KG,Gooseberry,1800.0
2023-11-23,KG,Ginger,4800.0
2023-11-23,KG,Chili_Green,5209.0
2023-11-23,KG,Chili_Bhede,16825.0
2023-11-23,KG,Garlic_Green,700.0
2023-11-23,KG,Coriander_Leaf,650.0
2023-11-23,KG,Garlic_Dried,4000.0
2023-11-23,KG,Fresh_Fish,6520.0
2023-11-23,KG,Total,606704.0
2023-11-24,KG,Tomato_Small,68425.0
2023-11-24,KG,Potato_Red,102278.0
2023-11-24,KG,Onion_Dried,107760.0
2023-11-24,KG,Carrot,8997.0
2023-11-24,KG,Cabbage,22165.0
2023-11-24,KG,Cauliflower_Local,89765.0
2023-11-24,KG,Radish_White,31566.0
2023-11-24,KG,Brinjal_Long,22989.0
2023-11-24,KG,Bean,10117.0
2023-11-24,KG,Pea_Shell,3082.0
2023-11-24,KG,Ghee_Beans,11105.0
2023-11-24,KG,Broad_Beans,1390.0
2023-11-24,KG,Bitter_Gourd,9100.0
2023-11-24,KG,Bottle_Gourd,1400.0
2023-11-24,KG,Pointed_Gourd,10400.0
2023-11-24,KG,Pumpkin_Ripe,300.0
2023-11-24,KG,Pumpkin_Green,17200.0
2023-11-24,KG,Lady_Finger,6230.0
2023-11-24,KG,Sponge_Gourd,6390.0
2023-11-24,KG,Squash,11895.0
2023-11-24,KG,Mustard_Leaf,6670.0
2023-11-24,KG,Spinach,550.0
2023-11-24,KG,Chamsur_Leaf,800.0
2023-11-24,KG,Rapeseed_Leaf,500.0
2023-11-24,KG,Fenugreek_Leaf,300.0
2023-11-24,KG,Onion_Green,2000.0
2023-11-24,KG,Bakul,450.0
2023-11-24,KG,Mushroom,810.0
2023-11-24,KG,Broccoli,750.0
2023-11-24,KG,Tofu,500.0
2023-11-24,KG,Banana,1500.0
2023-11-24,KG,Orange,32700.0
2023-11-24,KG,Cucumber,36950.0
2023-11-24,KG,Hog_Plum,650.0
2023-11-24,KG,Ginger,3400.0
2023-11-24,KG,Chili_Green,22410.0
2023-11-24,KG,Chili_Bhede,8665.0
2023-11-24,KG,Garlic_Green,4226.0
2023-11-24,KG,Coriander_Leaf,2930.0
2023-11-24,KG,Garlic_Dried,300.0
2023-11-24,KG,Fresh_Fish,10840.0
2023-11-24,KG,Other,1128.0
2023-11-24,KG,Total,681583.0
2023-11-25,KG,Tomato_Small,81120.0
2023-11-25,KG,Potato_Red,97980.0
2023-11-25,KG,Onion_Dried,135820.0
2023-11-25,KG,Carrot,9893.0
2023-11-25,KG,Cabbage,20080.0
2023-11-25,KG,Cauliflower_Local,88140.0
2023-11-25,KG,Radish_White,42200.0
2023-11-25,KG,Brinjal_Long,14400.0
2023-11-25,KG,Bean,7900.0
2023-11-25,KG,Pea_Shell,11325.0
2023-11-25,KG,Ghee_Beans,10525.0
2023-11-25,KG,Broad_Beans,412.0
2023-11-25,KG,Bitter_Gourd,11380.0
2023-11-25,KG,Bottle_Gourd,2062.0
2023-11-25,KG,Pointed_Gourd,9010.0
2023-11-25,KG,Snake_Gourd,4300.0
2023-11-25,KG,Pumpkin_Ripe,3000.0
2023-11-25,KG,Pumpkin_Green,12800.0
2023-11-25,KG,Lady_Finger,2750.0
2023-11-25,KG,Sweet_Potato,750.0
2023-11-25,KG,Sponge_Gourd,3630.0
2023-11-25,KG,Taro,450.0
2023-11-25,KG,Squash,3075.0
2023-11-25,KG,Mustard_Leaf,5685.0
2023-11-25,KG,Spinach,300.0
2023-11-25,KG,Chamsur_Leaf,600.0
2023-11-25,KG,Rapeseed_Leaf,100.0
2023-11-25,KG,Fenugreek_Leaf,100.0
2023-11-25,KG,Bakul,925.0
2023-11-25,KG,Yam,8000.0
2023-11-25,KG,Mushroom,1115.0
2023-11-25,KG,Broccoli,300.0
2023-11-25,KG,Beetroot,3000.0
2023-11-25,KG,Drumstick_Leaf,60.0
2023-11-25,KG,Tofu,750.0
2023-11-25,KG,Apple,20300.0
2023-11-25,KG,Lemon,12500.0
2023-11-25,KG,Orange,59375.0
2023-11-25,KG,Watermelon,300.0
2023-11-25,KG,Cucumber,54080.0
2023-11-25,KG,Lime,120.0
2023-11-25,KG,Hog_Plum,180.0
2023-11-25,KG,Ginger,6050.0
2023-11-25,KG,Chili_Green,15205.0
2023-11-25,KG,Chili_Bhede,1075.0
2023-11-25,KG,Garlic_Green,1425.0
2023-11-25,KG,Coriander_Leaf,697.0
2023-11-25,KG,Fresh_Fish,13784.0
2023-11-25,KG,Other,1357.0
2023-11-25,KG,Total,780385.0
2023-11-26,KG,Tomato_Small,93760.0
2023-11-26,KG,Potato_Red,102212.0
2023-11-26,KG,Potato_White,3596.0
2023-11-26,KG,Onion_Dried,128000.0
2023-11-26,KG,Carrot,9228.0
2023-11-26,KG,Cabbage,14420.0
2023-11-26,KG,Cauliflower_Local,83798.0
2023-11-26,KG,Radish_White,34350.0
2023-11-26,KG,Brinjal_Long,20484.0
2023-11-26,KG,Bean,14800.0
2023-11-26,KG,Pea_Shell,12225.0
2023-11-26,KG,Ghee_Beans,10441.0
2023-11-26,KG,Broad_Beans,63.0
2023-11-26,KG,Bitter_Gourd,2010.0
2023-11-26,KG,Bottle_Gourd,120.0
2023-11-26,KG,Pointed_Gourd,2000.0
2023-11-26,KG,Snake_Gourd,3200.0
2023-11-26,KG,Pumpkin_Green,15500.0
2023-11-26,KG,Lady_Finger,600.0
2023-11-26,KG,Sweet_Potato,1750.0
2023-11-26,KG,Sponge_Gourd,6719.0
2023-11-26,KG,Taro,375.0
2023-11-26,KG,Squash,9285.0
2023-11-26,KG,Mustard_Leaf,8463.0
2023-11-26,KG,Spinach,600.0
2023-11-26,KG,Rapeseed_Leaf,500.0
2023-11-26,KG,Onion_Green,4136.0
2023-11-26,KG,Bakul,3000.0
2023-11-26,KG,Yam,5700.0
2023-11-26,KG,Mushroom,440.0
2023-11-26,KG,Broccoli,1425.0
2023-11-26,KG,Beetroot,2650.0
2023-11-26,KG,Tofu,500.0
2023-11-26,KG,Banana,2100.0
2023-11-26,KG,Lemon,46000.0
2023-11-26,KG,Orange,41550.0
2023-11-26,KG,Cucumber,27760.0
2023-11-26,KG,Lime,8000.0
2023-11-26,KG,Gooseberry,2000.0
2023-11-26,KG,Ginger,8479.0
2023-11-26,KG,Chili_Green,33016.0
2023-11-26,KG,Chili_Bhede,10150.0
2023-11-26,KG,Garlic_Green,1750.0
2023-11-26,KG,Coriander_Leaf,1246.0
2023-11-26,KG,Fresh_Fish,22434.0
2023-11-26,KG,Other,730.0
2023-11-26,KG,Total,801565.0
2023-11-27,KG,Tomato_Small,77458.0
2023-11-27,KG,Potato_Red,133252.0
2023-11-27,KG,Potato_White,1914.0
2023-11-27,KG,Onion_Dried,75925.0
2023-11-27,KG,Carrot,6870.0
2023-11-27,KG,Cabbage,18590.0
2023-11-27,KG,Cauliflower_Local,73953.0
2023-11-27,KG,Radish_White,36000.0
2023-11-27,KG,Brinjal_Long,10080.0
2023-11-27,KG,Bean,11350.0
2023-11-27,KG,Pea_Shell,11950.0
2023-11-27,KG,Ghee_Beans,17460.0
2023-11-27,KG,Broad_Beans,1050.0
2023-11-27,KG,Bitter_Gourd,11690.0
2023-11-27,KG,Bottle_Gourd,3350.0
2023-11-27,KG,Pointed_Gourd,6070.0
2023-11-27,KG,Snake_Gourd,23.0
2023-11-27,KG,Pumpkin_Ripe,4600.0
2023-11-27,KG,Pumpkin_Green,7330.0
2023-11-27,KG,Lady_Finger,10450.0
2023-11-27,KG,Sweet_Potato,4400.0
2023-11-27,KG,Sponge_Gourd,4935.0
2023-11-27,KG,Taro,1325.0
2023-11-27,KG,Squash,1890.0
2023-11-27,KG,Mustard_Leaf,7285.0
2023-11-27,KG,Spinach,300.0
2023-11-27,KG,Onion_Green,900.0
2023-11-27,KG,Bakul,1100.0
2023-11-27,KG,Yam,2900.0
2023-11-27,KG,Mushroom,1130.0
2023-11-27,KG,Broccoli,1050.0
2023-11-27,KG,Tofu,650.0
2023-11-27,KG,Apple,1000.0
2023-11-27,KG,Lemon,5000.0
2023-11-27,KG,Orange,45045.0
2023-11-27,KG,Cucumber,57660.0
2023-11-27,KG,Guava,10000.0
2023-11-27,KG,Hog_Plum,350.0
2023-11-27,KG,Ginger,5141.0
2023-11-27,KG,Chili_Green,17148.0
2023-11-27,KG,Chili_Bhede,14700.0
2023-11-27,KG,Garlic_Green,4600.0
2023-11-27,KG,Coriander_Leaf,1215.0
2023-11-27,KG,Fresh_Fish,15330.0
2023-11-27,KG,Other,250.0
2023-11-27,KG,Total,724669.0
2023-11-28,KG,Tomato_Small,78125.0
2023-11-28,KG,Potato_Red,134342.0
2023-11-28,KG,Potato_White,174.0
2023-11-28,KG,Onion_Dried,89700.0
2023-11-28,KG,Carrot,12744.0
2023-11-28,KG,Cabbage,17253.0
2023-11-28,KG,Cauliflower_Local,54976.0
2023-11-28,KG,Radish_Red,1000.0
2023-11-28,KG,Radish_White,25320.0
2023-11-28,KG,Brinjal_Long,18334.0
2023-11-28,KG,Bean,9062.0
2023-11-28,KG,Pea_Shell,9580.0
2023-11-28,KG,Ghee_Beans,13337.0
2023-11-28,KG,Broad_Beans,1761.0
2023-11-28,KG,Bitter_Gourd,3300.0
2023-11-28,KG,Bottle_Gourd,1202.0
2023-11-28,KG,Pointed_Gourd,14330.0
2023-11-28,KG,Snake_Gourd,191.0
2023-11-28,KG,Pumpkin_Green,9350.0
2023-11-28,KG,Lady_Finger,4670.0
2023-11-28,KG,Sweet_Potato,1000.0
2023-11-28,KG,Sponge_Gourd,5905.0
2023-11-28,KG,Taro,3475.0
2023-11-28,KG,Squash,3490.0
2023-11-28,KG,Mustard_Leaf,7801.0
2023-11-28,KG,Spinach,400.0
2023-11-28,KG,Fenugreek_Leaf,550.0
2023-11-28,KG,Onion_Green,798.0
2023-11-28,KG,Bakul,1783.0
2023-11-28,KG,Yam,7079.0
2023-11-28,KG,Mushroom,230.0
2023-11-28,KG,Broccoli,150.0
2023-11-28,KG,Tofu,500.0
2023-11-28,KG,Lemon,5800.0
2023-11-28,KG,Orange,30370.0
2023-11-28,KG,Cucumber,37100.0
2023-11-28,KG,Hog_Plum,1800.0
2023-11-28,KG,Gooseberry,2800.0
2023-11-28,KG,Ginger,5580.0
2023-11-28,KG,Chili_Green,13950.0
2023-11-28,KG,Chili_Bhede,18000.0
2023-11-28,KG,Garlic_Green,1400.0
2023-11-28,KG,Coriander_Leaf,3627.0
2023-11-28,KG,Fresh_Fish,9763.0
2023-11-28,KG,Other,1060.0
2023-11-28,KG,Total,663162.0
2023-11-29,KG,Tomato_Big,8875.0
2023-11-29,KG,Tomato_Small,46757.0
2023-11-29,KG,Potato_Red,127652.0
2023-11-29,KG,Potato_White,1276.0
2023-11-29,KG,Onion_Dried,80048.0
2023-11-29,KG,Carrot,7370.0
2023-11-29,KG,Cabbage,10760.0
2023-11-29,KG,Cauliflower_Local,79719.0
2023-11-29,KG,Radish_Red,300.0
2023-11-29,KG,Radish_White,26441.0
2023-11-29,KG,Brinjal_Long,13386.0
2023-11-29,KG,Bean,13712.0
2023-11-29,KG,Pea_Shell,6750.0
2023-11-29,KG,Ghee_Beans,14933.0
2023-11-29,KG,Broad_Beans,675.0
2023-11-29,KG,Bitter_Gourd,10195.0
2023-11-29,KG,Bottle_Gourd,3840.0
2023-11-29,KG,Pointed_Gourd,10350.0
2023-11-29,KG,Snake_Gourd,105.0
2023-11-29,KG,Snake_Gourd,1100.0
2023-11-29,KG,Pumpkin_Ripe,6000.0
2023-11-29,KG,Pumpkin_Green,21450.0
2023-11-29,KG,Lady_Finger,6600.0
2023-11-29,KG,Sweet_Potato,5650.0
2023-11-29,KG,Sponge_Gourd,900.0
2023-11-29,KG,Taro,7875.0
2023-11-29,KG,Squash,700.0
2023-11-29,KG,Mustard_Leaf,5100.0
2023-11-29,KG,Spinach,600.0
2023-11-29,KG,Fenugreek_Leaf,800.0
2023-11-29,KG,Onion_Green,2800.0
2023-11-29,KG,Bakul,500.0
2023-11-29,KG,Yam,13400.0
2023-11-29,KG,Mushroom,330.0
2023-11-29,KG,Broccoli,1300.0
2023-11-29,KG,Beetroot,2500.0
2023-11-29,KG,Tofu,650.0
2023-11-29,KG,Apple,10400.0
2023-11-29,KG,Banana,1600.0
2023-11-29,KG,Orange,26550.0
2023-11-29,KG,Cucumber,45882.0
2023-11-29,KG,Guava,200.0
2023-11-29,KG,Hog_Plum,1000.0
2023-11-29,KG,Melon,400.0
2023-11-29,KG,Gooseberry,2500.0
2023-11-29,KG,Ginger,8750.0
2023-11-29,KG,Chili_Green,13796.0
2023-11-29,KG,Chili_Bhede,11599.0
2023-11-29,KG,Garlic_Green,1350.0
2023-11-29,KG,Coriander_Leaf,1100.0
2023-11-29,KG,Garlic_Dried,97.0
2023-11-29,KG,Fresh_Fish,9742.0
2023-11-29,KG,Total,676365.0
2023-11-30,KG,Tomato_Small,80949.0
2023-11-30,KG,Potato_Red,159645.0
2023-11-30,KG,Potato_White,638.0
2023-11-30,KG,Onion_Dried,223710.0
2023-11-30,KG,Carrot,6902.0
2023-11-30,KG,Cabbage,15648.0
2023-11-30,KG,Cauliflower_Local,72647.0
2023-11-30,KG,Radish_White,32100.0
2023-11-30,KG,Brinjal_Long,18126.0
2023-11-30,KG,Bean,7430.0
2023-11-30,KG,Pea_Shell,8355.0
2023-11-30,KG,Ghee_Beans,17445.0
2023-11-30,KG,Broad_Beans,750.0
2023-11-30,KG,Bitter_Gourd,8900.0
2023-11-30,KG,Bottle_Gourd,2060.0
2023-11-30,KG,Pointed_Gourd,4650.0
2023-11-30,KG,Pumpkin_Green,11660.0
2023-11-30,KG,Lady_Finger,2200.0
2023-11-30,KG,Sweet_Potato,5000.0
2023-11-30,KG,Sponge_Gourd,1365.0
2023-11-30,KG,Taro,200.0
2023-11-30,KG,Squash,2450.0
2023-11-30,KG,Mustard_Leaf,5631.0
2023-11-30,KG,Spinach,1300.0
2023-11-30,KG,Chamsur_Leaf,400.0
2023-11-30,KG,Fenugreek_Leaf,1500.0
2023-11-30,KG,Bakul,150.0
2023-11-30,KG,Yam,300.0
2023-11-30,KG,Mushroom,260.0
2023-11-30,KG,Broccoli,3180.0
2023-11-30,KG,Tofu,650.0
2023-11-30,KG,Banana,600.0
2023-11-30,KG,Lemon,14900.0
2023-11-30,KG,Orange,27700.0
2023-11-30,KG,Cucumber,28629.0
2023-11-30,KG,Guava,900.0
2023-11-30,KG,Hog_Plum,270.0
2023-11-30,KG,Ginger,3458.0
2023-11-30,KG,Chili_Green,12270.0
2023-11-30,KG,Chili_Bhede,10375.0
2023-11-30,KG,Garlic_Green,3400.0
2023-11-30,KG,Coriander_Leaf,2580.0
2023-11-30,KG,Garlic_Dried,800.0
2023-11-30,KG,Fresh_Fish,21726.0
2023-11-30,KG,Other,3800.0
2023-11-30,KG,Total,827609.0
2023-12-01,KG,Tomato_Small,70966.0
2023-12-01,KG,Potato_Red,76886.0
2023-12-01,KG,Potato_White,1624.0
2023-12-01,KG,Onion_Dried,98940.0
2023-12-01,KG,Carrot,10168.0
2023-12-01,KG,Cabbage,26320.0
2023-12-01,KG,Cauliflower_Local,66165.0
2023-12-01,KG,Radish_White,26895.0
2023-12-01,KG,Brinjal_Long,16201.0
2023-12-01,KG,Bean,8150.0
2023-12-01,KG,Pea_Shell,11625.0
2023-12-01,KG,Ghee_Beans,10350.0
2023-12-01,KG,Bitter_Gourd,15910.0
2023-12-01,KG,Bottle_Gourd,2600.0
2023-12-01,KG,Pointed_Gourd,2200.0
2023-12-01,KG,Snake_Gourd,1700.0
2023-12-01,KG,Pumpkin_Ripe,4200.0
2023-12-01,KG,Pumpkin_Green,8200.0
2023-12-01,KG,Lady_Finger,3500.0
2023-12-01,KG,Sweet_Potato,2500.0
2023-12-01,KG,Sponge_Gourd,9220.0
2023-12-01,KG,Taro,5350.0
2023-12-01,KG,Squash,1765.0
2023-12-01,KG,Mustard_Leaf,5925.0
2023-12-01,KG,Spinach,925.0
2023-12-01,KG,Chamsur_Leaf,800.0
2023-12-01,KG,Fenugreek_Leaf,200.0
2023-12-01,KG,Onion_Green,2050.0
2023-12-01,KG,Bakul,700.0
2023-12-01,KG,Yam,4200.0
2023-12-01,KG,Mushroom,430.0
2023-12-01,KG,Broccoli,720.0
2023-12-01,KG,Beetroot,2590.0
2023-12-01,KG,Tofu,600.0
2023-12-01,KG,Orange,40365.0
2023-12-01,KG,Cucumber,41970.0
2023-12-01,KG,Lime,150.0
2023-12-01,KG,Hog_Plum,200.0
2023-12-01,KG,Gooseberry,2700.0
2023-12-01,KG,Ginger,4400.0
2023-12-01,KG,Chili_Green,16150.0
2023-12-01,KG,Chili_Bhede,18510.0
2023-12-01,KG,Garlic_Green,2600.0
2023-12-01,KG,Coriander_Leaf,1420.0
2023-12-01,KG,Fresh_Fish,13742.0
2023-12-01,KG,Other,1050.0
2023-12-01,KG,Total,643832.0
2023-12-02,KG,Tomato_Small,87100.0
2023-12-02,KG,Potato_Red,96000.0
2023-12-02,KG,Onion_Dried,27500.0
2023-12-02,KG,Carrot,10500.0
2023-12-02,KG,Cabbage,30255.0
2023-12-02,KG,Cauliflower_Local,80560.0
2023-12-02,KG,Radish_White,24030.0
2023-12-02,KG,Brinjal_Long,14900.0
2023-12-02,KG,Bean,10600.0
2023-12-02,KG,Pea_Shell,8975.0
